text,target
"정의당, 63대 총선에 3명의 후보자 출마 공식 발표",2
"문재인 의장, 취임식 기자 간담회에서 정책 방향 공약 강조",2
"한국 정당들, 정의와 공정성 강조하며 선거 준비에 박차 가함",2
최근 PVC 제조 공장 화재 사고로 인한 막대한 재산 피해가 발생했다.,3
정규직과 비정규직 간의 임금 격차가 지속적으로 커지고 있다.,3
해외에서 자국 공직자를 신고하는 사례가 증가하고 있다.,3
어린 아이의 학대 사례가 빈번해지면서 사회적 문제가 대두되고 있다.,3
재단법인 화의 초대 이사로 유명한 야구 선수 이강택이 선임되었다.,3
기업들 사이에서 사칭 행위가 공정거래 문제로 이어지고 있다.,3
SNS를 활용한 5G 드론 기술 개발이 가속화되고 있다.,3
인터넷 상에서 KT가 1등 쇼핑몰로 자리매김하고 있다.,3
상업 시설 내에서 불법 담배 유통이 심각한 문제로 대두되고 있다.,3
오픈뱅킹 전면 시행을 앞두고 재단장이 역할에 대해 논의 중이다.,3
우리나라 낙뢰 사고 발생률이 AI 기반의 기상 예측 시스템 도입으로 감소할 전망,4
SK텔레콤과 인텔의 자율 주행차 개발 협약이 산업 전반에 미치는 영향 분석,4
AI 기반의 음성 메신저가 고객 상담 서비스에 점유율을 높이는데 기여,4
평창에서 처음으로 사용된 탑형 로봇 기술이 성화 행사에 활용됨,4
추석 당일 지도 앱 사용 기록이 역대 최대치를 달성,4
유튜브의 이미지 자동 추천 AI 기술이 검색 트렌드에 큰 영향을 미침,4
LG유플러스의 5주파수 결합 기술이 상용화에 한 발짝 다가감,4
IT 기업 간의 경쟁이 새로운 혁신 생태계를 형성하는 데 중요한 역할을 함,4
고화질 TV 시장에서 LG전자의 기술 혁신이 경쟁사들을 앞질러 나감,4
궁극적인 화질을 달성한 LG의 올레드 TV가 시장을 선도함,4
"지난달의 주택 분양량이 7개월 연속 감소한 가운데, 부동산 시장의 안정성에 대한 우려가 높아지고 있다.",5
"최근 몇 달간의 주택 가격 상승세가 지속되면서, 정부의 상반기 주택 안정화 정책의 효과가 미뤄지고 있다.",5
"국토부의 지방 미분양 문제 해결을 위한 차원에서 매수자 입장에서 긍정적인 변화를 기대할 수 있지만, 시장 전반의 불확실성은 여전히 존재한다.",5
"내년에 GS건설의 영업이익이 대폭 증가할 전망인 가운데, 건설업계의 회복세가 예상된다.",5
"ZA그룹의 3분기 실적 발표 후 주가가 상승한 반면, DJ코스피 지수는 약세를 이어가고 있다.",5
주상복합 건물의 동 사이 거리 문제가 해결되면서 건축 연면적의 확대 가능성이 높아지고 있다.,5
그래픽 IT 분야의 법적 증여가 3례나 이루어지면서 부동산 투자 유인책의 필요성이 대두되고 있다.,5
역세권에 대한 신반포역 개발로 인해 가격이 3억에 육박하는 상황이 나타나,5
호르무즈 해협 분쟁으로 인한 국제 정치 긴장 고조,6
"미국과 네덜란드, 이란에 대한 제재 강화 추진",6
"카타르에 52대의 전략 폭격기 배치, 미국의 군사적 대응",6
이란 내 반정에 대한 국제사회의 관심 증폭,6
"미국 해군, 호르무즈 해협 통제 임무 수행 지속",6
"중국, 미국의 중동 정책 비난에 맞서 강경 대응",6
"세계 경제 불안, 리카싱의 경고에 따른 시장 동요",6
"국제사회의 홍콩 문제 관심 증폭, 민주주의 지지의 목소리",6
이란 반정에 대한 국제사회의 단합된 대응 노력,6
"중동 지역 안보 위협, 국제 연합의 긴급 회의 소집 추진",6
한국 전역에서 감기 바이러스 활동 증가 추세,0
한국 사회에 깊이 뿌리내린 호모 세미오틱스의 유산,0
전통문화의 장인정신을 보여주며 최정윤 대상을 획득한 춤꾼들,0
제주도 산간 지역에 집중 호우 주의보 발령,0
새해 첫 날 아침 기온이 전국 곳곳에서 영하 10도 이하로 떨어짐,0
김난도의 '트렌드 코리아 2020'이 베스트셀러 순위에서 3주 연속 1위를 차지,0
한파로 인한 기온 급감에 눈 내리는 현장 사진들,0
시대의 변화에 발맞춰 윤태호의 교양 만화 시리즈 재출간,0
명불전에서 기민마린스키의 9번째 우승을 기념하는 팬들의 열광,0
충남 지역을 가로질러 새해 첫 해넘이자 명소 북적임 속보,0
김종민 감독의 역전승 전략이 야구계에 새로운 패러다임 제시,1
"SK LG Blue Eagles, 후랭코프의 5승 성과로 KBO리그 상승",1
"류현진의 연속 이닝 무실점 기록, 박찬호의 전설을 재기할 기회",1
정우영 없이 중견수 구자철과 황인범의 대체 라인업 가능성 탐구,1
"배구협회, 세계한인여성협회와 협력 계약 체결로 대표팀 지원 강화",1
챔피언스리그 참가 클럽 4년 만에 NB Freshwest와의 대결 전망,1
"AS모코 선수, 팔카오세 의혹으로 2심 소송에 넘겨짐",1
7개 구장 중 3개에서 야구장 내 나들임 준비공 시행 30일 만에 개선 전망,1
"신태용 감독 유임 여부에 대한 논리적 근거 제시, 독일과의 경기에서 마음의 승리",1
"류현진의 평정 1위 지키기, 강정호 7개타의 출루 기록 시점 평가",1
한국 정치계 내 부패 의혹에 대한 여론의 반응이 강해지고 있다.,2
외교부의 송민순 회고록 논란에 대한 여론의 관심이 고조되고 있다.,2
"야당과 정부 간의 정치적 갈등이 지속되고 있으며, 이는 사회 분열을 야기할 우려가 있다.",2
"디지털 경제 분야에서의 중복 참여 문제가 제기되면서, 관련 플랫폼은 임시적으로 서비스를 중단하고 있다.",2
북한의 석탄 수출이 유엔의 제재로 차단되면서 전력난 완화에 어려움이 예상된다.,2
대통령의 북한 방문 계획이 여전히 미정 상태로 남아있다.,2
국제사회와의 협력을 강조하는 내외적 노력이 계속되고 있다.,2
지난해 정부의 민생 지원 예산 집행에 대한 여론의 비판이 높아지고 있다.,2
"쓰레기 처리 문제가 시민들의 불편을 초래하고 있으며, 개선 방안 모색이 필요하다.",2
정치적 이슈에 대한 여론의 반응이 급격히 변화하는 상황 속에서 정부의 대응이 주목받고 있다.,2
세종시의 병원 화재 사고에 대한 조사가 진행 중이다.,3
기업형 IT 플랫폼 확대에 나서는 카카오엔터프라이즈의 전략,4
한우 설 선물세트의 옥션 인기 지속: 최근 옥션에서 한우 설 선물세트가 높은 가격에 거래되는 현상이 계속되고 있음.,5
"UL 상승 주도, 올해 1체 업종 상승률 126% 기록: 올해 업종 내 상승률 중 1위를 차지한 UL의 성장이 주목받고 있음.",5
"현대차, MMT에 300억 매입 확정: 자동차 제조업체인 현대차가 자사 주식인 MMT에 300억 원 규모의 매입을 결정함.",5
"리니지 IP 성과 분석, 윤재수 부사장 리뷰: 엔씨소프트의 리니지 IP에 대한 성과 분석이 진행 중이며, 윤재수 부사장이 그 결과를 검토 중임.",5
"SKT 7헬리움 4비전 병사, 연종합 효과 기대: SK텔레콤의 7헬리움 4비전 서비스가 병사와 연계되어 효과를 극대화할 전망임.",5
한화ZS 리테일 Q1 매출 상승 전망: 한화ZS 리테일의 Q1 매출이 상승할 것으로 전망되고 있음.,5
"삼성SDI 실적 개선, 강세 지속: 삼성SD",5
"에르도안 대통령, 러시아와 미국의 미사일 제조사에 대한 압박 강화",6
미국과 러시아의 400 미사일 판매에 대한 국제사회의 우려 증폭,6
아랍연맹 정상회의에서 트럼프의 골란 고원 선언에 대한 비판의 목소리 높아짐,6
"홍콩 경찰, 폴리테크닉 대학 내부 조사 결과 발표를 요구",6
미국의 중국 내정에 대한 중인민일보의 비난에 중국 정부 반응 주저,6
미국의 글로벌 거래 체제 전환 준비 미흡함에 대한 국제사회 지적,6
이탈리아와 독일 간 난민 구조 지원에 대한 유럽연합의 규탄,6
"남아프리카 관광청, 국제 관광 워크숍 개최 계획 발표",6
"바이든 대선 출마 전, 재정 관리 능력에 대한 의혹 제기",6
"국제사회, 미국의 체제 전환 준비에 대한 불안 증폭 시사",6
"비 올 확률 증가로 충청남부 주민들, 가을철 대비에 분주하다",0
전국적인 강풍과 비로 인해 제주 남해안 지역의 교통에 지장 발생,0
한성백제박물관의 여름 콘서트가 열리며 서울 시민들의 문화생활 기회 확대,0
"페루에서 무장 도로 폭파 사건 발생, 정부 대응 속보",0
만화 '세대'의 3대 작품 중 하나 '스'의 인기를 재조명,0
한파로 인한 폭설로 인해 동북부 지역 교통 마비 현상 발생,0
화천 마을의 전통 축제 '화천마토축제'가 2억 달러 규모로 성황리에 마무리,0
"미세먼지 경보가 해제된 경기 지역 주민들, 건강한 삶의 기회 확대",0
천은사 사찰의 경사로 폐쇄로 인한 업무 중단에 따른 대응 조치,0
자연재해로 인한 먼지공습에 시민들은 주의 깊게 다니며 생활한다,0
프로농구 신인 드래프트에서 박준영과 준형의 경쟁 주목,1
국제유가 상승에 따른 국내 농업 경영비 증가 전망,2
올림픽 후 여성 선수들의 정치 진출 활성화 추세,2
"새누리당 내 정진석 정책 지지자 김광림, 원내대표 선출에 성공",2
"북한의 광명성-4 위성, 공군 우주정보상황실에 의해 지속적 감시",2
"남북 정상회담 준비, 남북의 평화적 공존을 위한 연습 중",2
국제 유가 상승으로 인한 소비재 가격 상승 압박,2
"지역구에서의 새누리당 동원 촉구, 지방 선거 전략 구축",2
"朴대통령의 안보 행보, 국제사회에 대한 안정적 메시지 전달",2
IT 기업들의 자체 AI 플랫폼 구축 추세,2
"스마트 홈 기기 시장, 인공지능 기반 제품의 점유율 증가",2
코로나19 대응을 위한 일상생활 속 방역수칙 강화 추진,3
"금융기관들, 디지털 전환 가속화로 경제 위기 극복 노력",3
"K-POP 그룹의 해외 활동, 팬들과의 교류 강화 추진",3
역사적 건축물 보존과 복원 사업 확대 추진,3
"OTT 플랫폼, 국내 콘텐츠 제작 확대로 코로나19 예방에 기여",3
"지역 사회 기반의 직업 교육 프로그램, 취업 기회 창출",3
관광객 유치 역할을 하는 공항 인프라 개선 추진,3
온라인 커뮤니티 활성화를 위한 신중한 콘텐츠 관리 강조,3
"통신사, 고객 안전과 서비스 품질 향상을 위한 주의사항 발표",3
중간 기간까지의 주요 프로젝트 종결을 위한 조속한 대책 마련 촉구,3
"KT의 1만원대 제지 LTE 요금제가 시장에서 주목받는 가운데, LG 전자의 피처폰 폴더블 스마트폰 출시 소식이 전해졌다.",4
전자산업의 핵심 재료인 다공성 금 금속구조체의 전극을 사용한 리튬전지 배터리의 용량이 2배로 크게 증가했다는 연구 결과가 발표됐다.,4
전자UV 발광 디스플레이 기술을 활용한 통신사 예약판매가 한창이다.,4
미국 항공우주 기구 NASA가 목성의 대기 중 5개의 새로운 화학 성분을 발견했다고 밝혔다.,4
국내 생체 인증 기술 KTSKT가 국제표준 인증을 획득했다는 소식이 전해졌다.,4
KT의 YC 플랫폼이 반성인식 AI 기술을 개발했다는 뉴스가 나왔다.,4
SK텔레콤이 태국 시장에 진출해 트리페이 서비스를 시작했다.,4
삼성전자의 FWC208 칩셋이 법률적 승인을 받았다는 소식이 전해졌다.,4
KT의 배터리 절감 기술을 적용한 갤럭시 9의 배터리 수명이 최대 55%까지 늘어났다는 보고가 있다,4
한국 경제의 안정성 확보를 위한 노사 협상이 한창,5
"NH농협금융그룹, 경영 전략 수립을 위한 부문장 간 협약 체결",5
"소상공인 지원 정책의 효과, 연간 대출 규모 증가에 나타남",5
부동산 시장 동향 파악을 위한 공시가격 알리미 개선 추진,5
"중국의 부동산 위기, 주가 폭락으로 투자자 심리 악화",5
"유통업계, 황금연휴 매출 증가로 활력 회복 기대감 상승",5
"양가죽 산업, 5억원 규모 공장 설비 확충 계획 발표",5
"소상공인 지원 정책의 장기적 효과, 경제 활력 증진 기대",5
노사 협상의 성패가 한국 경제 전망에 큰 영향을 미칠 전망,5
부동산 시장의 안정성 회복을 위한 정부의 다각적 지원 정책 추진,5
전 세계 실업 수요 급증에 따른 실업 수당 청구 건수 상승,6
전통 공연 예술의 새로운 변화 추세: 디지털 기술 활용,0
경기도 오존주의보 해제로 시민들의 호흡이 가벼워짐,0
지역 축제의 매력: 작은 마을의 특별한 권극제,0
전국적 화재 위험 감소 속보: 확산도 낮아짐,0
비 오는 날 해변 피서객 감소: 안전 우려 속에서도,0
도시별 스타 인기도 순위: 인기 스타들의 사진 전시,0
"가을철 충북 지역 가막꽃, 폭염 속에서도 아름다움 지속",0
"산간 마을로 이어진 폭포 관광, 자연 속의 평화로움",0
"호텔 내 프리미엄 레스토랑 4곳, 스타 셰프의 요리로 맛집으로 등극",0
"8월 국내 자동차 판매량, 전년 대비 17% 증가 속보",0
일본에서 열린 농구 대회에서 한국 대표팀이 우승을 차지했다.,1
박기원 감독의 퇴진 소식에 팬들의 반응이 분분하다.,1
소년 시절의 꿈을 이루기 위해 제안된 제2의 한샘상 수상으로 기부금 9만 원을 내놓았다.,1
골든스테이트 워리어스가 톰프슨과 커리의 역전승으로 5연속 우승을 달성했다.,1
러시아 월드컵이 연기된 가운데 FIFA가 결정을 내리지 못하고 있다.,1
내일 열리는 남북일 농경 경기 대회에 방북단이 군용기 4대를 파견한다.,1
KIA 타이거스의 팬들에게 특별한 선물을 준비했다: 호랑이 가족과 함께하는 특별 이벤트.,1
KIA 타이거스의 팬들에게 또 다른 기쁨을 선사한 것: 호랑이 가족과 함께하는 특별 행사.,1
아로맨시티 구단의 677골 28년 역사를 달성했다.,1
손흥민 선수가 월드컵 출전을 기권할 경우 팬들이 슬퍼할 것이라는 기대감이 높다.,1
한국과 프랑스 정상 간의 대화 강화 추진,2
지방 단체장 선거에서 새누당의 지지율 상승 추세 지속,2
정부의 북한 관련 정보 공개 부족에 대한 국민의 불만 증폭,2
판문점 선언의 실현을 위한 문재인 대통령의 노력 지속,2
포인트 만에서 열린 북한 노동당 대회에 대한 분석,2
천안시 PC 수천 안에 마을 건설 완료를 위한 노력 강화,2
지방 선거를 앞두고 민주당의 광역단체장 후보 선출 경쟁 시작,2
총선거구 조정 지연으로 인한 불안 증대,2
국민의당 권은희 의원의 박근혜 대통령에 대한 비판적 발언,2
다섯 정당의 창당 6주년을 맞이한 정치 풍경 변화 전망,2
"충북 지역 교육청, 청렴 콘텐츠 제작에 적극 나서",3
충북 교육청 노조와의 협력 강화 추진,3
지방 선거 보도에 대한 언론의 책임 논의가 활발히 전개됨,3
"가상계좌 중단으로 인한 거래 봉쇄 효과, 정부 특별법 논의 속살 드러남",3
지역 사회의 목소리를 반영한 모범장서 소장에 주목,3
"동정의 방통위원장, 민영방송의 날 기념식 참석 등 공적 활동 펼침",3
오지 지역 라이프스타일을 다룬 콘텐츠 제작에 노력,3
"게시판 훈클럽 신영기 지원금, 불법 행위에 대한 단속 강화",3
언론의 불공정 보도에 대한 제재 강화 추진,3
지역 사회 발전을 위한 새로운 법안 마련에 대한 논의 진행 중,3
"페이스북, 개인정보 보호 규정 위반에 13억 달러 벌금 부과",4
"핵 에너지 산업, 재처리 기술 발전 속도 가속화 추진",4
"갤럭시 폴드의 실적, 시장 예상치를 크게 벗어남에 대한 비판 증폭",4
"SK텔레콤, AI 기반 맞춤형 음악 플랫폼 '플로' 출시",4
"한국, 리우 올림픽에서 홀로그램 기술 선보여 세계적 주목 받음",4
"LG전자, 제휴 협력 강화를 통한 저렴한 아이폰 3GB 모델 출시",4
인공지능 기술 발전으로 스마트폰 제조에 활용되는 '인공 피부' 개발,4
"화학 산업, 이산화탄소 대체 원료 개발에 주력하는 노력 확대",4
"이스트시큐리티, 한국인터넷진흥원과 협력해 APT 공격 대응 솔루션 제공",4
"정부, 아파트 건설에 스마트 홈 기술 도입 확대 추진",4
부동산 소유권 이전 등기 간편화를 위한 특별조치법 시행령 통과에 따른 시장 반응 분석,5
삼성SDI의 실적 개선이 주가 상승에 기여하는 요인 탐구,5
고부가가치 지방 저축 상품의 출현이 금융 시장에 미치는 영향 연구,5
부동산 시장의 이주율 증가에 따른 통화정책의 완화 정도 재조정 필요성 논의,5
페이스북의 분기 매출 증가에도 불구하고 불투명한 미래에 따른 주가 하락 원인 분석,5
수입 삼물 산업의 2분기 순이익 상승과 그 원인 탐구,5
미래에셋대우의 NC소프트 매출 1위 지위 고수에 대한 분석,5
갤럭시9의 부진이 삼성 스마트폰 2분기 영업익 하락에 미친 영향 분석,5
내업 회사의 채권 발행 급증과 그에 따른 금융시장의 위험성 평가,5
VV의 위험 자산 관리 전략 재검토 필요성에 대한 전문가들의 의견 조사,5
아프가니스탄 북부에서 탈레반에 의해 45명 납치된 사건에 대한 국제사회의 관심이 높아지고 있다.,6
미국과 중국 간 정상회담에서 북한 문제와 경제 협력에 대한 논의가 예상된다.,6
터키의 에르도안 대통령이 미국과의 관계에 불만을 표현하며 다른 선택지를 모색한다.,6
중국 해군 장교가 태안먼 진압 당시의 참회를 공개하며 과거의 잘못을 인정한다.,6
공격적인 언론 보도로 인해 세프 통 탄핵 가능성이 높아진다.,6
중동 지역에서 이란과 사우디아라비아 간 갈등이 계속되고 있다.,6
홍콩 시위에 테러와 같은 공격적인 전술이 등장하며 경찰에 대한 불신이 커진다.,6
러시아와 중국 간 정상회담에서 시 주석의 북한 방문을 협의할 계획이 없었다.,6
EU가 러시아와 시리아에 있는 온건 반군을 지원할 것을 촉구한다.,6
"미국 여성 병사들이 전투 임무에 참여할 가능성이 보여지자, 군인들 사이에서 부정적인 반응이 나타난다.",6
전국적인 폭설로 인한 교통 마비가 계속되고 있음에 따라 출근길에 차량 운행이 크게 제약되고 있다.,0
"설 연휴를 맞아 제주도 등 인기 여행지로의 방문객 증가가 예상되나, 기상청은 소나기 주의보를 발령하고 있다.",0
전통적인 설날 풍습인 '국아온 처축제'가 코로나19로 인해 0개의 관람객을 기록했다.,0
"힐러리 클린턴 전 미국 대통령이 대선 경선에 재출마할 가능성이 높아지고 있으나, 트럼프 대통령의 지지율이 여전히 높아 전망은 불투명하다.",0
최근 인기 뮤지컬 '아리 아라리'가 주인공 유관순의 삶을 다룬 스토리로 큰 주목을 받고 있다.,0
소설 '심청'이 영화화에 앞서 본격적인 장편화가 예상되며 팬들의 기대감이 고조되고 있다.,0
감성적인 내용을 담은 신간 '힐링 이모션'이 독자들 사이에서 큰 인기를 끌고 있다.,0
인공지능(AI) 기반의 스마트 홈 기기들이 시장 점유율을 높이는데 기여하고 있다.,0
"SKD 문승 산, 5이닝 4실점으로 타선에 어려움 겪음",1
배건우 부상으로 인해 올스타 출전 기회 놓치다,1
프랑스에 14 대패로 툴롱컵 1차전에서 한국 축구 대표팀 실망,1
"대전 KB손보, IBK에 연승을 거두며 대항 첫 승리",1
"알론소우승을 노리던 게레 11, 결국 허탈한 경기",1
"대전 자치구 야구장 유치 경쟁, 에인절파크를 잡는 노력",1
야구장 사견 임준의 30일간 개전 시구에 대한 사안,1
"한국 여축아시컵 한일전 무승부, 첫 승을 기약",1
"프로농구 윤호영, 수술비 650원 지원 확대",1
4년 계약으로 레이커스에 입단한 르브론 제임스,1
정부의 대북전단 배포에 대한 민간 의견 차이 심화,2
안상회와 관련된 반공주의 의혹에 대한 조사 진행 중,2
대북전단 배포 후 북한의 반응에 주민 안전 문제 제기,2
"독립운동 역사 재조명, 공유를 통한 국민 의식 고취 추진",2
북한의 군사 도발 가능성에 대한 NSC 상임위원회 회의 예상,2
"북한 김기남의 대외 방송에서 한국 비판, 전쟁 위협 강조",2
야당의 우우와라 합창행위에 대한 비판과 규탄의 목소리 높아짐,2
김영란 판결에 대한 더민주당의 반응과 투명성 강조,2
추미애 전 대표의 비리 의혹에 대한 정부의 대응 논란,2
황정부의 비상대비 태세 강화에 대한 각 부처의 노력 지속,2
언론사 압수수색 사건에 대한 사회적 반응 분석,3
"분산장부 기술의 발전, 금융 산업에 미치는 영향 분석",4
평창 동계올림픽에서 로봇 기술의 활용이 주목받는 이유,4
SK텔레콤의 글로벌 서비스 확장 전략과 태국 시장 진출 배경,4
"재난 구호 시스템의 AI 활용, 효율성 증진의 가능성 탐구",4
공룡과 비교되는 새의 진화적 특징 연구 결과 발표,4
"인공지능 기반의 교육 기술, 학습 효율성 향상 기대감 상승",4
금융 기술 혁신을 주도할 TNB의 역할과 중요성 강조,4
"AI 챗봇의 상담 서비스, 고객 만족도 향상 기여",4
"디지털 자산 관리의 새로운 패러다임, 블록체인 기술의 역할",4
"인공지능의 윤리적 고민, 사회적 책임감 강조 필요성 인식 상승",4
한진그룹의 조직 내부 변화 속에 대한항공의 새로운 부사장 등용 소식이 화제가 되고 있다.,5
정치적 불안정 속에서 철강 및 기계 산업에 대한 투자 기회가 높아지고 있는 상황이 관찰되고 있다.,5
정부의 실손보험료 인하 정책이 시민들의 건강 보장에 미칠 영향에 대한 논의가 활발히 이루어지고 있다.,5
예술계에서는 예스24가 사랑받는 작가들의 전시를 부산에서 주최하고 있다.,5
중견기업 인수에 대한 금융 지원을 위한 흥국자산운용의 새로운 펀드 설립 소식이 전해진다.,5
롯데그룹의 글로벌 전략 재편이 주목받고 있다.,5
한 달 환율 하락으로 EMB 채권의 조기 상환 가능성이 높아지고 있다.,5
3대 정권 시기 동안의 경제 상황을 분석한 보고서가 발표되었다.,5
PH세대의 소비 패턴 변화가 20대와 99리 차이를 만들어내고 있다.,5
"올해 UL업 126개, 3억 YM원 규모의 경제 성장 동향이 지속될 전망이다.",5
아프리카 내 신임 총리 선출에 국제사회의 주목 집중,6
"국제사회, 리비아 내전의 악화에 대한 우려 표현",6
"유엔 제7군단, 북한에 대한 경계 강화 조치 시행",6
"아랍연맹, 리비아 상황에 대한 긴급회의 개최",6
"프랑스, 브렉시트 대안 '노딜'의 실현 가능성 논의",6
"IS, 지중해 해상 교역에 대한 위협 강화 시도",6
"미국과 중국, 오해와 오팬 방지를 위한 소통 강화 추진",6
"아프리카의 전 재무장관 시세, 신임 말리 총리로 임명",6
"북미 갈루치 접촉 결과, 미국 정부 전달 예정",6
다르빗슈의 일본 언론 인기에 대한 반향 속에서 국제사회 관심 증폭,6
한국의 오래된 도서관들 보존과 현대화 추진,0
서울의 고유한 문화 유산을 보존하기 위한 새로운 인프라 개발,0
부산의 아티스트 거리 '아티펜하우스'가 새로운 문을 연다,0
전국 공공 도서관들이 종합적 자원 활용을 위한 협력체계 구축,0
호주 한인 극단 '영 이중언'의 지컬 '관도'가 관객들로부터 찬사를 받는다,0
6GLQ'라는 신상 음료가 시장에 출시되어 인기를 끌고 있다,0
로맨틱한 분위기를 연출하기 위해 '퍼펙트 백화점'과 '롯데 웨딩'이 협력,0
문화적 가치를 높이기 위한 북부 시·군의 예술 존중 캠페인 실시,0
여름 밤에 영화를 즐기기 위한 '스크린셀러 영화제'가 4편의 영화로 개최,0
하루 사이에 발생한 '경KU 초미세먼지 사태'에 대한 종합 대응 조치가 시민들 사이에서 논란이 되고 있다.,0
아시안게임 베트남절 4강전 앞둔 김학범의 전략 변화 주목,1
남북 정상회담의 휴식 장소 이동 논의 속보,2
민주당 지방선거 후보자들의 경쟁 심화 속보,2
국정원장 병우의 직무 수행 중 직보 및 국장 감찰 조사 진행,2
남북 선수단의 백금 종목 출전 사연 소개,2
민주당의 국회 보이콧 결정에 대한 비판과 반발 속보,2
준연동형 비례대표제 공수처 기소권 제한 대안 논의 속보,2
"이인제 충남도지사 출마 선언, 청년 희망의 충청 만들겠다는 다짐",2
김정3 평양 제2 과학자 거리 설립 지시에 대한 분석,2
남북 정상회담 휴식 장소 논의에 대한 전문가 의견,2
지방선거에 출마한 민주당 후보자들의 정책 방향성 비교 분석,2
"정부의 대규모 해상 구조작업 8일째, 선원들의 안전 우려 지속",3
금융혁신의 선봉에 서는 오픈뱅킹 시스템 전면 시행 임박,3
지방 발전 방해가 되는 난개발에 대한 법제 개선안 발의,3
세월호 참사 5주기를 맞아 황교안 전 국무총리 참석한 추모제 열려,3
PD호동과 관련된 5개 조항 서면 합의로 정안 발의 과정 시작,3
국내외 인터넷 기업들에 대한 공정성 검토를 위한 정부 대책 마련,3
"경제자유구역 내 기업들의 발전 지연, 정부 지원 부족으로 인한 문제 지적",3
과학기술 전문가들의 목소리가 국민의 이슈에 반영되도록 촉구,3
추석 연휴 전 대형마트의 의무 휴업일 변경 논란 속에,3
"정부의 해상 구조작업 8일째, 선원 안전에 대한 우려 계속 커짐",3
"5G 네트워크 확대에 따른 SKT, KT의 경쟁 심화 전망",4
Zuni Life의 AI 기술 도입으로 생활 편의성 증진 기대,4
갤럭시 시리즈 최신 모델 출시로 매출 상승 기대감 상승,4
"초신성 폭발 관측 기록, 천문학 연구에 새로운 가능성 제시",4
"알림톡 무단 광고 문제, 정부 규제 강화 요구 속출",4
"블록체인 기술 발전으로 카카오, 클레이튼 플랫폼 확대 전망",4
"KT의 저렴한 LTE 요금제, 피처폰 시장 활성화 기대",4
"디지털 경제 성장 속도 가속화, IT 기업들의 역할 확대 전망",4
"스마트폰 카메라 기술 발전, 소비자 만족도 상승 추세",4
"텔레콤 서비스 혁신, 맞춤형 네트워크 솔루션 개발 추진",4
경제 지표의 부정적 동향이 지속됨에 따라 투자자들의 신중함 증가,5
자동차 제조업계 1분기 실적이 예상보다 부진함을 보임,5
증권 시장의 규제 완화로 기업의 자본 증자에 긍정적 영향 미침,5
대중은행의 신용 협상 부진으로 신규 주식 발행 계획에 차질 생김,5
NH농협의 3분기 영업이익이 전년 동기 대비 23억원 감소,5
가계 부채 증가로 인한 실질 소득 하락이 사회적 불안 요인으로 작용,5
스마트폰 시장 점유율에서 LG전자의 선두 지위가 위협받음,5
비트코인 가격 하락으로 인한 중국 내 사기 피해 증가 추세,5
독일의 주요 산업체에 의한 플라스틱 사용량 감소 추진,5
기술 진보로 인한 일자리 감소 우려가 사회적 논란으로 대두됨,5
세계 각국에서 인도 사태에 대한 연대감 표현,6
미국 대선에서 트럼프의 의원 연대 발언에 대한 반응,6
방글라데시 사이클론 피해로 인한 인도주의적 지원 요구 증가,6
"33년 전쟁의 새로운 전선, 클린 목리의 '6가지 행동' 논란",6
미국 경찰의 인권 침해에 대한 국제 사회의 우려 증폭,6
트럼프의 가프리다 사상에 대한 비판과 미국 대사관의 신임 대사 임명,6
트럼프의 이란 복수공격 철회 결정에 대한 분석,6
"홍콩 시위에 참여한 여성 시민들, 경찰의 과도한 수색에 대한 비난",6
트럼프 탄핵 스캔들과 관련된 우크라이나 특별대표의 사임,6
세계 경제 위기 속에서 탄소 중립을 위한 국제적 노력의 필요성 강조,6
"포도밭에서 즐기는 주말 여행, 충청권 인기 명소로 떠나보세요",0
야구 팬들의 반응에 박 감독의 '눈치 보지 말고비' 발언에 대한 평가가 분분하다.,1
농구 5위 진출을 위한 고려대와 3대 농구팀 간의 치열한 경쟁이 예상된다.,1
배구 남녀 대표팀 감독들이 보령에서 잠시 만남을 가졌다.,1
프로축구 리그에서 비디오 판독 시스템을 확대 운영할 계획이 마련 중이다.,1
한선수는 순위 경쟁에 신경 쓰지 말고 최선을 다해야 한다는 조언이 나왔다.,1
"야구의 11연속 패배를 끝내고 필라델피아의 다저스, 승리를 거머쥐었다.",1
아시아 농구대회에서 한국 대표팀이 8강전에서 패배로 탈락했다.,1
157차전에서 독립군과 PAG 5군 간의 치열한 전투가 펼쳐졌다.,1
전몰자 추모식에 9년 만에 벚꽃이 만개해 감동을 안겨주었다.,1
다저스 로고 감독이 6승을 거두며 좋은 성적을 내놓고 있다.,1
정치적 갈등 속에서 안정적인 정부 운영을 위한 의장 취임 기자간담회 개최,2
"야당과 연대 관계에 구겨진 안과 담판국민의당, 천정배 대표의 중재 역할 기대",2
남북 정상회담의 성공을 위해 남북 정상 간의 신속한 의사소통 강조,2
남북 정상회담 준비 과정에서 리허설의 중요성 부각,2
정권 전환 후 첫 대국민 연설에서 청와대 김기식 비서의 논정적 발언 기조,2
고용 문제 해결을 위한 대통령의 시도에 대한 지지와 비판의 목소리 분분,2
북한과의 관계 개선을 위한 남조국통일민주전선 결성 1년 만의 중보고회 개최,2
야당과 정부 간의 갈등 속에서 안정된 국정 운영을 위한 대화의 필요성 강조,2
안정된 정치 환경 조성에 앞장선 안과 담판국민의당의 천정배 대표에 대한 기대,2
정권 전환 후 고용 정책의 방향성에 대한 논의가 본격화됨,2
