text,target
무선 무전력 메모리 기술의 발전 가능성에 대한 연구진의 첫 성과 발표,4
인간 복제를 위한 줄기세포 기술에 대한 황우석의 미국 특허 획득 소식,4
KT의 배터리 절감 기술이 전국적으로 확대 적용되면서 전력 소비 감소 기대,4
"네이버의 '그린닷' 녹색 서비스가 점차 확대되고 있는 가운데, 환경 보호에 대한 사회적 관심 증가",4
애플의 새로운 스마트폰 'OLE 디스플레이'와 '지문인식' 기술 도입 소식,4
MWC1의 혁신적인 '지문인식 디스플레이' 기술이 선보인 '갤럭시 5030' 공개,4
애플의 스마트폰 시장 점유율 상승세 중단과 삼성의 가격 인상과 프리미엄 전략으로의 대응,4
스마트폰 내부 방사능 저감 기술 개발에 대한 연구진의 발표,4
내년 그래픽 코스피 전망에 대한 전문가들의 의견 모아보기,5
상상인 3분4 실적의 성장 추세가 주목받는 이유는?,5
LG6의 갤8 시장을 선도하는 영상 성과에 주목할 만한 이유는?,5
집단 대출 규제 강화를 주장하는 금융위의 입장과 그에 따른 가계 대출 관리 방안,5
신한과 미에셋의 대우 신고 배당 결정에 따른 주가 반응 분석,5
페인트 산업의 연결7분기 영업 실적이 주목받는 이유는?,5
역세권과 신반포역의 거래량 대조 분석을 통한 부동산 시장 동향 파악,5
전세보증금 반환 보증제 도입으로 전세계약 청구권 강화 추세,5
미안 강남 지역의 약물 경쟁률 33대 1에 대한 사회적 반응 분석,5
요내년 2월부터 주택연금 수령액 인하가 주택시장에 미칠 영향 예측,5
"홍콩 시민들의 민주주의 요구가 국제사회에 주목받는 가운데, 시민들의 시위가 계속되고 있음이 보도됨.",6
유엔 안전보장이사회는 리비아 내전의 국제적 확산 우려에 대해 긴급회의를 개최하였음.,6
아베 신조 일본 총리는 오키나와 주민들의 반발에 직면하면서 야유당의 공격에 맞서고 있음.,6
베네수엘라와 엘살바도르 간 외교적 갈등이 심화되고 있음.,6
중국의 해외 투자 안전도 평가가 하락함에 따라 국가 위기가 예견되고 있음.,6
미국의 불법 이민자 추방 정책이 중앙아메리카 이민자들 사이에서 꿈을 포기하게 만드는 결과를 초래하고 있음.,6
트럼프 행정부의 불법 이민자 전면 추방 주장이 미국 경제에 부정적 영향을 미칠 가능성이 제기되고 있음.,6
프랑스의 브렉시트 이후 경제 상황이 예상보다 나아지면서 부정적 영향이 줄어들고 있음.,6
한국 정부가 초등학교 3학년부터 훈육 부를 교육과정에 포함시키기로 결정함.,6
홍콩 시위로 인한 교통 혼란 속에서 1명이 차량과 충돌 사,6
"윤태호의 교양만화' 재출간, 지적 호기심 강화에 기여",0
조선 시대 문신 서유구의 '꼽은명당 233곳' 실체 밝혀짐,0
"화천 축제, 성리 폐13을 찾아 마토 2억 달러 판매효과",0
"유동훈 이제원, '기억속의 푼크툼' 사진전 개최",0
"호주 한인 극단 '하명', '이중언 지컬인' 관객 찬사 받음",0
"국립아트센터 볼 온 처축제 코믹콘, 0개막으로 인해 중단",0
"시원한 쪽배잔치', 여름철 시원함을 즐기는 방법 소개",0
"유동훈 이제원, '기억속의 푼크툼' 수심 사진전 개최",0
"화천 산천 어제, '즐거운 눈썰' 관광 명소로 떠오름",0
"신간 '미래를 어떻게 인가할 것인가', 결정의 매일 빵 속에 담겨",0
"KBO리그, 2군 선수들의 재활 지원 확대에 힘쓰나",1
"한국 야구 협회, 저소득 2군 선수들을 위한 무료 재활 프로그램 실시",1
"프로야구선수협회, 2군 선수들의 경쟁력 향상을 위한 노력 강화",1
"한국 농구, 아시안게임 2연패 도전 앞두고 이란과의 격돌 예상",1
"KBO리그, 4로 승부하는 감98의 전략적 활용 추진",1
"류현진, 베랑고수 마틴과 백금 출전 후 홈런 517개 달성",1
"한국 야구, 4세대 후배들에 대한 기대감 상승",1
"영일축구부회장, 제7회 안컵 선수단장 지원 확대",1
"KBO리그, 2군 선수들의 발전을 위한 제도적 지원 강화",1
"한국 야구계, 4로 승부전의 매력과 전략적 의미 탐구",1
정치적 변화 속에서 총리 직무 완수에 어려움 겪는 정부,2
부통령의 헌법 개정 서명 행사에 대한 관심 증대,2
정권 내부의 책임 총리 제안과 내각 단계적 개편 주장,2
국회 본회의에서 처리해야 할 7개 정청 추안 중 1건 통과 기대,2
문 대통령의 평양 정상회담 참석으로 북한 내 공항에 도착,2
국립발레단의 새로운 단장에 대한 공식 발표와 답변,2
대선 전망에 관한 전문가들의 의견 모아보기,2
이해찬 대표의 정당 지도자로의 취임과 축하 인사,2
문 대통령이 주한미군 사령관에게 경례를 받는 장면,2
김정은 북한 지도자가 중국 베이징의 경제 기술 개발 구 내 제약 회사 방문 중,2
한국의 IT 산업 발전을 위한 정부 정책의 변화에 주목,3
"한국 IT 기업들, AI 기반 솔루션 개발에 힘쓴다",4
"기업들, 데이터 센터 확장으로 컴퓨팅 파워 증대 추진",5
홍대 청소에 대한 사회적 관심 증가 속보,6
"헬로모바일, 청소년 고객을 위한 새로운 요금제 도입",0
"류현민, 올림픽 야구 대표팀에서 두 번째 투수로 선발",1
"프로배구 최익제 선수, 올스타전에서 주목받는 서브킹 종합 우승",1
"러시아 배구 대표팀 코치, UN 리더십 발휘하며 세계로 리머지얼",1
"NBA 선수들, 슛 방어보다는 농구화 개선에 집중",1
"류현민, 올림픽 야구 대표팀 두 번째 투수로 선정",1
"MLB 텍사스 레인저스, 타구 방어 전략에 변화 주어짐",1
"이승우 선수, 캐피탈에서의 역동적인 활약에 감탄",1
"MLB 뉴욕 양키스, 새로운 감독 GA 선임",1
"노경은 선수, 롯데와 박웅 선수 경쟁에서 기대감 상승",1
"베로나 클럽, 이승우 선수의 대표팀 승선 꿈 실현 가능성 높아짐",1
한국의 총독 이춘희가 새로운 일자리 정책을 발표했다.,2
박 대통령의 개별 회의에 참석하지 않은 야당 의원들이 늘어나고 있다.,2
중소기업을 위한 법안이 국회에서 심의 중에 있다.,2
박 대통령이 4일간 2관문에서 8개의 상업시설을 방문하며 국정 운영을 전개했다.,2
한국총의 위원들이 최저임금 인상에 반대하는 견해를 표명했다.,2
경원대학교 내의 한 대표가 만장일치로 1년간 파란만장 제안을 했다.,2
단군동 주변에서 1단지에 7개의 핵심 시설이 건설 중에 있다.,2
김정은의 제2 래대가 과학자 거리를 지시했다.,2
"한국당은 평창 올림픽 성공 개최를 위해 전력을 다하고 있지만, 색깔론에 대해 비판하고 있다.",2
가상 계좌 거래 중단의 영향: 금융 시장의 불안 증폭,3
KT의 인공지능 기술 활용이 확대되면서 개인 맞춤형 서비스가 강화되고 있다.,4
웨어러블 기술의 발전으로 새로운 형태의 퍼포먼스 예술이 탄생하고 있다.,4
한국의 경제 성장률이 전망치 상승에 가속화되고 있다.,4
LG전자의 스마트 홈 기기 라인업이 확대되면서 생활 편의성이 향상되고 있다.,4
삼성전자의 글로벌 스마트폰 시장 지배력이 지속되고 있다.,4
갤럭시노트8의 성공 출시로 스마트폰 시장의 활력이 회복되고 있다.,4
애플의 증강현실 기술 개발이 가속화되면서 새로운 디지털 경험을 선사할 전망이다.,4
폴더블 스마트폰의 등장으로 기존 스마트폰 시장의 패러다임이 변화하고 있다.,4
중국 시장에서의 갤럭시노트8 출시는 모바일 결제 시장 확대를 이끌 것으로 보인다.,4
인공지능과 증강현실 기술의 융합이 미래 디지털 생태계에 새로운 가능성을 제시하고 있다.,4
경제 활성화를 위한 원-달러 환율 하락 추세 지속,5
현대차의 대10그8 매출 상승에 따른 주가 상승 기대감,5
금융당국의 엄격한 규제 강화로 금융시장 안정성 확보,5
건설업계의 상징적 인물인 박창규 전 롯데건설 사장 별세 소식,5
두산밥캣의 맥스 컨트롤 쇄신 제품이 2019년 수상 경력 인정,5
"자동차 업계 리더인 현대모비스, 자본 대출 확대로 경영 강화",5
"롯데그룹의 글로벌 전략 재편, 해외 진출 경로 변화",5
연속 37개월 만에 최악의 수준으로 상승한 유가에 대한 우려,5
수도권 아파트 거래가격 연간 평균 3억3000만원 기록,5
"20년 만에 개최된 외인 투자 정비 협의회, 투자 환경 개선 방안 논의",5
중동 지역 내 정치적 갈등으로 인한 경제적 제재 확대 추세,6
EU 내부 갈등 속에서 공공부채 관리에 대한 논란이 심화되고 있음,6
미국 실업 수당 신청 건수의 소폭 상승에 따른 고용 시장 동향 분석,6
예멘 내 분쟁 지역에서의 인권 침해 사례에 대한 국제 사회의 반응,6
탈북자 지원 프로그램의 성과와 그에 따른 국내외 인식 개선 추진,6
중국의 해외 투자 활동에 대한 신뢰도 평가 지수 하락 추세,6
RCEP 체결의 경제적 효과와 TPP 대비 장단점 분석,6
국제사회가 인정한 인레스타의 공로를 기리는 행사 개최 추진,6
한 나라의 외교부 내부 통신 시스템 보안 취약점에 대한 우려 증폭,6
두 나라 간 외교적 갈등 속에서 상호 추방 조치가 이어지고 있음,6
"남해안의 아름다운 자연 경관, '코리아둘레길' 명소로 등극",0
말의 문화 유산 '해화나다44'가 인류무형문화유산으로 등재되다,0
여름철 시원한 축제 '쪽배축전'의 매력에 빠져들다,0
"사령산의 전설 '즐움필사'와 '3문지', 관광 명소로 떠오르다",0
연인들의 사랑을 담은 글쓰기 대회 '개전 연정연 글짓기' 개최,0
오존 농도 상승으로 서울 등 북부 지역에 대기오염주의보 발령,0
"주말 여행지로 떠나는 충청권, 포도밭과 아름다운 풍경 만끽",0
"벚꽃이 만개한 봄철, 달콤한 벚꽃 와인 즐기기",0
거창의 연극 축제 '거창제연극제'가 큰 인기를 끌다,0
"한파로 인한 폭설로 전국 교통 마비, 동장군 이전의 어려움 겪다",0
"다저스 팀, 포수 최환 영입에 성공",1
"류현진, 8이닝 이상 투구 세 번째 경기를 치른다",1
"추석 3연전 1무, 타율 2.7로 팀에 활력 불어넣음",1
"레이커스, KBO 리그 출신 르브론 제임스와 4년 계약 체결",1
"울산 현대, 이근호 영입 추진 중",1
"바르샤바드 팀, 한국 선수들 대거 영입",1
"스웨덴 여자축구, 인권 운동을 위한 유니폼 디자인 변경",1
코스타리카와 칠레와 평가전을 앞둔 9월 국내 경기 일정 발표,1
"KBO 리그, 9단타 역전승의 기적 연출",1
르브론 제임스가 KBO 리그 출신 최초로 NBA 팀 유니폼 입기,1
박 대통령의 발언으로 인한 정치적 파동이 계속되고 있다.,2
국기 문란 사고에 대한 법적 처벌 강화 요구가 증폭,3
"삼성, 갤럭시9 시리즈로 후면 쿼드카메라 기술 선도",4
"한국 경제의 분양 시장, 7개월 연속 소세를 기록",5
미국의 실업 청구 건수가 지난 주에 크게 상승했다는 보고가 나왔습니다. 이는 코로나19 팬데믹 이후 경제 회복의 속도가 더디다는 증거로 해석되고 있습니다.,6
러시아의 정상인 블라디미르 푸틴은 미국과의 정상회담 제안을 공식적으로 했다고 밝혔습니다. 이번 회담은 양국 간의 긴장 완화에 기여할 것으로 기대됩니다.,6
"미국은 러시아에 우주 공간에 미사일 요격 시스템을 배치하는 것을 촉구하면서, 러시아의 위협에 대해 강력히 대응할 준비가 되어 있다고 경고했습니다.",6
스페인의 탈냐반 지역에서 노란색 건설 장비들이 철거되고 있는 모습이 포착되었습니다. 이는 지역 주민들의 환경 우려에 부응하는 조치로 보입니다.,6
라엘 일 총리가 네 개 국가를 겨냥해 작전을 준비 중이라는 보도가 나왔습니다. 구체적인 대상과 목적은 아직 밝혀지지 않았습니다.,6
"정부는 싱가포르, 태국 등 6개국에 9일간의 여행 제한 조치를 요청했습니다. 이는 최근 홍수 피해로 인한 안전 문제 때문인 것으로 보입니다.",6
홍수 피해로 인해,6
호남권 산책로 인기 상승: 주말 휴식지로 활용,0
"코믹콘 행사, 0회 개막 후 한 달 만에 2회로 확대",0
"충북 지역 가마솥더위 지속, 주말도 무더위 예상",0
"내일 날씨: 전국 구름 많음, 아침 기온 12도 하강",0
"백두산 가을 풍경, 관광객들의 발길 끊이지 않음",0
"남원시, 춘학단장 모집 공고 발표",0
"윤태호의 교양만화, 현대 사회에 맞춘 새 시리즈 방영",0
"한국 인문학, 신간마르크와의 교류 강화 추진",0
"대전·충남 지역 대항구, 영하 20도 기록",0
"대규모 종합경기 '대전충남 대항', 203도 기록",0
"경찰, 스포츠 관련 부정 행위 브로커들에 대한 수사 강화",1
"한 시즌 내 최다 홈런 기록, 선수들의 경쟁 가열",1
"유럽 축구 연맹(UEFA), 파리 생제르맹의 재정 규제 위반 조사 시작",1
"경남FC 대표, 도청 스캔들에 대한 사과와 사표 제출 요구",1
"예비 아시안게임 대표팀 명단 발표, 오지환과 박해민 포함",1
"배구 로스터스, 저축구단과의 경기에서 큰 승리",1
"연속 9만96회 중복 기록, 탬5이 3년 연속 1위",1
"손흥민, A대표팀 소집 시점 미정으로 인한 불편함 표현",1
개막전에서 역대 최다 홈런 기록 세우는 선수의 활약,1
전광판에 '우승을 위해 온 것'이라며 팬들에게 호응하는 선수의 발언,1
"한국 대통령의 외교 노력, 주한 프랑스 대사와의 대화로 긍정적 전환 기대",2
"정치적 분열을 극복하기 위한 다당제 합의, 손학규의 신년사에서 제시된 희망의 메시지",2
"권은희의 朴대통령 저격 풍자 SNS 포스터 논란, 국민의당의 대응과 여론의 반응",2
미국 압박 속에서 지소미아 종료 여부에 대한 문 대통령의 고민 심화,2
"정치권 내부의 상권 침해 문제, 이정현의 골목 상권에 대한 지적과 정치권의 대응",2
"청와대 근처 장례 행렬 관리에 대한 국민의 목소리, 정부의 적극적인 개입 필요성 제기",2
"청원 플랫폼 중복 참여 논란, 카카오톡의 임시 중단 조치와 그에 따른 논란",2
9선관위 권고에 따른 靑 김기식 논쟁의 진전과 정당의 대응,2
비박 비대위 무산 여론에 대한 정부의 대응 방안 모색,2
"정당 간 협력의 필요성 강조, 다당제 체제의 미래에 대한 전망",2
개인정보 보호 강화에 따른 내년 개인위치정보사업 허가 5배 확대 추진,3
애플의 경쟁력 강화를 위한 새로운 전략 발표,4
정부의 고가주택 정책 변화가 주택 시장에 미치는 영향 분석,5
Yes24의 작가 전시회가 부산 문화 생태계에 미치는 긍정적 효과 탐구,5
구글의 앱 수수료 인하가 개발자 생태계에 미치는 파급효과 연구,5
SN 010 943의 가격 변동성이 주식 시장 불안 요인으로 작용하는가?,5
현대차의 MMT 투자가 전기차 산업 발전에 미치는 기대효과 검토,5
분양주식 시장의 안정성 확보를 위한 정부 정책의 필요성 논의,5
KB금융의 윤종규 회장의 주식 매입 행태에 대한 투자자 반응 분석,5
0월세계에서 인기 있는 0폰의 판매 동인과 시장 특성 탐구,5
주택공사 신용회사의 대출 기준 완화가 주택 시장에 미치는 영향 평가,5
유통업계의 골든위크 기간 매출 증가가 소비자 지출 패턴에 미치는 영향 분석,5
트럼프 행정부의 우크라이나 인권 문제 부인과 관련된 논란이 국제사회에 미치는 영향에 대해 분석한다.,6
김정은 리더십에 대한 미국 여성 언론의 부정적 인식과 그 원인을 탐구한다.,6
"IBM과 중국의 협력 논의가 내부 갈등을 야기하고 있는 사례를 들며, 중화권 기업의 글로벌 전략에 대해 논의한다.",6
중국 인터넷 스타들의 손가락 자해 행동에 대한 사회적 비난과 그에 따른 영향에 대해 보도한다.,6
아프가니스탄에서 미국의 급작스러운 철수 후 중국이 주도권을 잡은 상황을 분석한다.,6
이라엘의 야권 연대 구축 과정에서 발생한 갈등과 그에 따른 정치적 파급효과를 다룬다.,6
트럼프 행정부의 우크라이나 인권 문제 부인에 대한 국제사회의 반응을 종합하여 평가한다.,6
이란의 대통치 개혁안에 대한 정당들의 의견 분열과 그에 따른 정치적 상황 전개에 대해 보도한다.,6
트럼프 행정부의 행정명령이 야구 리그 OMLB에 미치는 영향에 대해 조사한다.,6
홍콩의 이공,6
저금리 혜택으로 인해 차량 판매량 상승세 지속될 전망,0
"현대문학계, 박상욱 시인 작품 '시 즈'의 주목받는 첫 출간 소식 전해져",0
"태풍 차바의 영향권에서 벗어난 경남, 강수량 급감",0
"내일 전국 날씨, 새해 첫날 아침 기온 영하 10도 기대",0
"경북 구미, 영천 등 9개 시군에 폭염주의보 발령",0
실종된 프랑어의 유전적 증오 유발 메커니즘 연구 진행 중,0
"강수량 75% 감소한 후, 일부 지역 소나기 소식",0
이음악회 아리랑' 공연 2주차 개최 계획 발표,0
"자연 보호 단체, 통제된 자작 숲에서 15일 입산 인제를 주장",0
태풍 차바의 여파로 숲 속 생태계에 미치는 영향 분석 중,0
"프랑스 축구 대표팀, 툴롱컵 1차전 패배 후 재정비 필요",1
"박항서 감독, 아시안게임에서 베트남의 역할 강조",1
"토마스, 삼성생명 국민은행 시리즈 마무리 후 팀 내부 평가 받는다",1
"한국 배구, 아시안게임 결승전에서 일본과의 격돌 기대감 상승",1
"류현진, 100번째 등판 후 부상 악화 우려 제기",1
"워커 맨시티, 최대 이적료를 제시한 선수 영입 추진",1
"최지만, 2경기 연속 안타로 타율 회복 기대감 상승",1
"디우프 선수, 한국 여자배구 1순위 인삼공사와의 경쟁 강조",1
"프로농구, 1조선 4팀 중 1팀에 1억 달러 넘는 투자 확정",1
"한국 스포츠, 아시안게임 후 성과 평가와 미래 전망 주목",1
한반도 상황 변화에 따른 NSC 상위급 회의 확대 전망,2
"대통령, 정상회담 후 대화의 길 열어줄 간담회 개최 의지 표명",2
"야당과 야권, 대화의 장 마련을 위한 합의 도출",2
"정부, 혁신적 관리 체계 구축을 위한 중소기업 지원 강화",2
"미국 방문 전 대통령, 핵 문제 해결 방안 모색에 집중",2
국제 유가와 곡물 가격 하락으로 인한 농업 비용 감소 전망,2
한반도 평화 프로세스 속에서 대북 대화의 지속성 강조,2
"야당, 정부의 견제권력 확보에 적극 협력 의지 표명",2
정상회담 후 북한 리더와의 면담 기회 모색 중,2
경제 회복을 위한 정부의 다각적 지원책 발표 기대감 상승,2
KBS 코로나 대응 영상 공모에 전국 시민들의 참여 속보 보도,3
한양언론인상 수상자 임철순과 이숙영의 자랑스러운 업적,3
SKT의 독거노인 케어 서비스가 GSMA에서 인정받아 선정,3
전남도의회 누리예산 추경 심의에 시민단체의 반대 목소리,3
오보 사건에 연루된 안종범崔 경치 딩 마사지 단골손님들에 대한 조처 논의,3
김상가 매장 화재 사건의 재발 방지를 위한 대책 마련,3
지역 언론의 역할 강조하는 남도 이버뉴스에 대한 사회적 관심 증대,3
경찰관 공채에서 신체 검사 3준 논란에 대한 정부 대응 주목,3
"천한방스 20, 한방 의료 체계의 미래 전망에 대한 토론",3
초등학생 형과 동생의 BD 사건에 대한 교사와 학부모의 반응 조사,3
5G 기술 도입으로 전 세계 가입자 수가 급증하는 SKT의 성과,4
미국 경제의 회복 추세가 지속되면서 코스피 지수가 상승세를 보이고 있다.,5
"노키아 브랜드의 부활을 꿈꾸며, 회사는 49유로에 헐값 매입된 스마트폰을 출시한다.",5
"수출 감소 폭이 전월 대비 줄어들었지만, 향후 예측이 어렵다.",5
애플의 음악 스트리밍 서비스인 '애플 뮤직'이 29월에 새로운 기능을 추가한다.,5
메가디자이와 같은 특징 주식들이 합병 소식에 급등하고 있다.,5
해양 운용 위기와 관련된 비용 인하가 합병을 통해 해결될 것으로 전망된다.,5
예술 애호가들을 위한 전시 '우리 가 사랑한 24인의 작가들'이 부산에서 열린다.,5
한화ZS리테일이 새로운 매장 시점을 발표한다.,5
내년에 코스피 지수가 상승할 것으로 그래픽 분석이 예측한다.,5
현대차가 자사 주식인 MMT에 300억원을 매수한다.,5
"한국 기업들, 해외 시장 확장 전략 강화 추진",6
CNUS 3차 이란 프로젝트의 장기적 영향 분석,6
"한국 자동차 산업, 글로벌 경쟁력 강화를 위한 노력",6
"미국과 북한 사이의 긴장 고조, 국제사회에 미치는 영향",6
슬로바키아 언론인 살해 사건의 정체불명의 배후 추적,6
"런던 시민들의 불만, 새로운 시장이 요구하는 변화",6
북한의 미사일 발사와 국제사회의 대응 전략 재검토,6
"한국의 반도체 산업, 글로벌 시장에서의 경쟁력 강화",6
"이란과의 군사적 갈등, 프랑스의 안보 정책에 미치는 영향",6
"국제사회의 안보와 안정, 지속적인 위협 요인 대응 방안 모색",6
한국 작가들의 작품이 국내외에서 높은 인기를 끌며 베스트셀러 리스트에 오르는 현상이 계속되고 있다.,0
"기후 변화에 따른 날씨 변화가 지속되면서, 전국적으로 추운 아침을 맞이할 전망이다.",0
KT는 신규 고객 유치와 기존 고객 유지 목적으로 시즌제 멤버십을 도입했다.,0
"유동훈이제원 작가의 사진전이 열리며, 그의 작품이 예술계에 큰 주목을 받고 있다.",0
최근 몇 주 동안 극장에서 상영된 '라이트 하프' 영화가 흥행하고 있다.,0
다양한 도서관들이 협력하여 책 빌링 서비스를 확대하고 있다.,0
푼크툼이라는 개념을 담은 작품들이 미술계에서 주목받고 있다.,0
작가 마광수의 신간 소설집이 곧 출간될 예정이다.,0
악기 기증을 통해 사회에 기여하는 은경의 활동이 칭찬받고 있다.,0
"인공지능 기반의 스마트 홈 기기들이 시장 점유율을 높이는 가운데, IT 기업들은 자체 AI 플랫폼 구축에 적극 나서고 있다.",0
KBO리그에서 한 팀의 투수 6명이 한 경기에 선발 출전,1
한 야구팀의 성적 부진에 따른 코치 교체 소식,1
두 야구팀 간의 징계 문제로 인한 긴급 회의 개최,1
한 투수의 7이닝 1실점으로 한 팀의 4연속 승리를 이끌어냄,1
야구 경기에서 한 팀의 선수가 역전승을 거두는 장면,1
한국 야구 대표팀이 국제대회 결승전에 진출,1
WK리그에서 한 팀이 16강전에서 무승부를 기록,1
스페인 축구 대표팀이 월드컵 본선 진출에 성공,1
농구 리그에서 한 팀이 9점 차로 대승을 거두며 4연속 우승 달성,1
한국 야구 대표팀이 아시안 게임에서 금메달을 획득,1
북한의 대외 관계 강화 노력 속에 김정은 위원장의 외신 취재 허용 정책 변화 분석,2
북한의 사드 배치에 대한 남한의 비판 강조,2
남북 관계 개선을 위한 남한의 노동 5법 제정 실패와 임시국회 소집 결정,2
"북한 TV의 중국과의 합작 영화 '평양에서의 약속' 방영, 남한 시청자들에 미치는 영향",2
북한의 고용 여건 개선을 위한 정부의 노력과 그 효과 분석,2
북한의 대외 활동 속에서 펭수의 직통령 방문과 UAR 참여의 의미 파악,2
남한 정부의 김정은 위원장에 대한 기억과 인식 제고 방안 모색,2
북한의 대외 관계 강화를 위한 외교 안보 업무 보고의 중요성,2
북한의 대외 활동 속에서 중국과의 관계 정비의 중요성 강조,2
남북 간의 군사적 긴장 완화 방안에 대한 남한의 전략적 대응 분석,2
"서울시, 공공보건 시설 확충에 힘쓰며 코로나19 대응 강화",3
"한국 기업들, 분산장부 기술 개발에 적극 나서",4
스마트폰 AI 비서가 여행 가이드북에 스며들며 새로운 시장을 개척,4
"구글, 퀴즈 앱 개발을 선진 3사와 함께 논의",4
"페이스북의 드론 아퀼라, 실제 비행 시험에서 성공적 발휘",4
"세 학 연수 모임 개최, 한국과 영연방 6개국 참여",4
"전자상거래, 스마트 기기 보급으로 CES에서 주목 받음",4
노트7 실비중 50만대 판매 후 후속 제품 전략 논의 중,4
론율주차 등무인동 개발에 100억 투자 확대 추진,4
"국내 ICT 산업 규모, 1조 2020억 달성 전망",4
"네이 데이센터, 선박용 ICT 솔루션 개발에 진출 확대",4
구독 서비스의 수수료 인하가 소비자 지출 증가에 기여,5
화학 산업의 확장에 따른 플랜트 설비 투자가 가속화,5
통신 요금 인하로 소비자 부담 완화 기대감 상승,5
연속된 주택 분양 증가로 부동산 시장에 압력이 가중,5
전월세 상한제 적용 시 고려해야 할 사항들 논의 중,5
주당 무상 증자 결정으로 주식 시장에 활력 불어넣을 전망,5
"총파업 임박한 가운데, 은행 노사 협상이 극단적 결론을 향해",5
건설업계의 리더인 정몽구가 자동차 부문으로 전환,5
국제 금융 규제 강화로 인해 CEO의 암호화폐 거래 제한,5
"대통령 공원의 1층 전망대가 새롭게 개장, 관광 활성화 기대",5
주중 생산성의 최고점은 화요일이라는 연구 결과가 나왔습니다.,6
한국 전통문화의 세계적 인기 상승에 따른 아리아라리 정선아리랑극의 해외 선보임 확대,0
7로 69의 의미를 탐구하는 문화적 현상에 대한 연구가 활발히 진행 중,0
고급 자동차 시장에서 벤츠의 SF XHEV 모델이 주목받는 이유 분석,0
충청 남부 지역에 내일 가을철 강한 비 소식에 주의 요망,0
5억 규모의 봄맞이 골프 대회가 전국 각지에서 개최될 예정,0
한파 경보가 2000년 이후 최장 기간 동안 유지된 서울의 겨울철 극한 기상 현상 분석,0
독립 선언문 5문을 점토로 쓴 용이 140년 만에 발견된 역사적 소식,0
국제 수묵 비엔날레가 9월에 첫 개최되는 큰 잔치 예고,0
한국의 문화적 상징 '간'에 대한 새로운 해석과 연구가 활발히 진행 중,0
전통 의상 '모쇼'의 현대적 재해석과 패션계에 미치는 영향 분석,0
한국 여자 축구 대표팀의 베테랑 선수들이 팀의 안정성에 기여,1
"배드민턴 대표팀의 새로운 감독 임도헌, 라바리니 감독과 짧은 만남 보냄",1
올스타 주니어 홈런 더비에서 신기록 세우는 괴력다정 게레로 주니어,1
"KBO리그에서 김지의 19타점, 5승으로 깜짝 5위로 상승",1
MLB에서 몸무게에 따른 부동산 지분 인센티브 제안,1
"서울 시티 리버, 34점으로 20년 만에 EPL에서의 패배를 겪음",1
"IT 기업들, 자체 AI 플랫폼 구축에 적극 나서",1
인공지능 기반 스마트 홈 기기 시장 점유율 상승,1
"배건우 부상으로 올스타 출전 무산, 노수광 대체 선발 확정",1
"이도고민2건설, 황연 감독의 지휘 아래 건설 추진",1
청와대 비서실장 교체 속보: 경제부처 관련 인사 변화 추진,2
"전대 간섭 논란 속 청와대, 정태호 비서실장의 역할 확대 모색",2
"김정은 위원장의 외신 취재 허용, 북한 내부 통화 활성화 전략의 일환",2
문 대통령의 국정 지지도 상승세 지속: 여론조사 결과 발표,2
여야 간 북한의 미사일 도발에 대한 강력한 제재 요구,2
"MC 김진표의 비밀 디스코드 그룹 해체, 정청의 사면 움직임",2
"대통령 기무사 재편 속보: 여야, 신속한 조치 촉구",2
"부산 지역, 정부 지원 확대에 따른 주택 가격 상승세 예상",2
"트럼프와 문 대통령의 G7 정상회담, 연말까지 마무리 기대",2
"평양 정상회담을 앞두고 문 대통령 부부, 삼지연 공항 출발",2
"김동연 부총리, 편인협회 토론회 참석으로 위기 대응 방안 모색",3
석촌동 고분군 발굴 조사에 대한 설명회 개최,3
저임금 인상 요구에 따른 사회적 분위기 변화 주목,3
세종병원 불 사고 원인 조사 결과 발표 기대,3
출판계의 부패 근절을 위한 새로운 정책 제안,3
호대 김6현미사일단위 임무 수행을 위한 단합 강화,3
"LG 전자, 6 예약 구매 시 혜택 제공으로 시장 점유율 확대",3
교사 3명에 대한 귀가 교육 재도입 논의,3
AI 기술 도입으로 업무 효율성 향상 기대감 상승,3
자동차 사고 과실 인정 기준 개정안 발표 후 의견 모아볼 시점,3
5G 기술 도입으로 모바일 시큐리티 기업들의 성장 가속화 전망,4
데이터 중심 스마트시티 구축을 위한 KT와 공공기관의 파트너십 강화,4
"AI 기반의 자율주행 기술 개발에 삼성 전자, 중소기업과 협력",4
전통적인 TV 시장이 변화: LG의 OLED TV 기술이 선도,4
IT 기업들의 지속가능성 투자: 환경 친화적 기술 개발 추진,4
"47년 만의 달 착륙 성공, 한국 기술의 발전에 대한 자부심 고조",4
"스마트 홈 시장이 성장하는 가운데, IT 기업들의 적극적인 진출 전망",4
5G 상용화로 인한 주거 부족 문제 해결에 기여할 기대감 상승,4
"KT와 연세대학교의 혁신 연구 플랫폼, 미래 기술 발전의 핵심 역할 기대",4
"인공지능 기반의 의료 기술 개발, 의료 서비스 혁신의 전망",4
부동산 시장 동향에 따른 연결7의 매출 상승 기대감,5
동아시아 지역 내 불법 와하비즘 확산에 대한 우려가 높아지고 있다.,6
"중국의 대형 기업들, 특히 퀄컴과 에릭슨이 반독점 규제 위반 조사에 휘말리고 있다.",6
필리핀에서는 불법 수출 문제로 인해 환경 오염이 심각해지고 있다.,6
