text,target
한국 출판계의 새로운 동향: 천재교육과 같은 선정된 작품들,0
"KBO 리그, 겨울 회의에서 리그 발전 방안 논의",1
"한국 농구, 아시안게임 2연패 도전에도 이란에 패배",1
"우리은행 박혜진, 연봉 3억으로 연봉퀸 2년 연속 등극",1
"등판류현진, 부상으로 자진 강판 1이닝",1
"소사 4승, 봉승 2승으로 LG NC 1위",1
"삼성 성인 야구, 극적인 역전승으로 연패 1회",1
"프로배구, 외국선수 1차 서면 5월 초 개최 예정",1
"승부전광인 우승, 한 풀지의 기쁨",1
"유영준왕웨이, 조심스러운 발걸음 속 805게임 승리",1
"MLB 선수, 몸무게에 따른 부동산 지분 인센티브 계약 조건",1
내일 예정된 남북 고위급 회담에서 정상 회담의 장소가 결정될 것으로 보인다.,2
새누리당 원내대표인 CL의 화해 여론이 소야대 계파에 의해 저하되고 있다.,2
민주당의 518 모독 사건에 대한 압박이 지속되면서 헌정 질서가 파괴되고 보위 정권 옹호가 강조되고 있다.,2
김정은 지도자에게 통일 새로 열 번째를 나가야 한다는 제안이 제기됐다.,2
김재영과 김문수가 전 대선 출마를 고려 중이라는 소식이 전해졌다.,2
국민생명당과 국민당을 지지하는 평화당에 대한 호소가 나왔다.,2
올림픽 펜스와 아베 총리의 뒤를 이어 김영남과 김여정이 주목받고 있다.,2
"북한의 3부 리수 MT가 국제사회에 개최될 예정인 가운데, 일본의 기4JR9 반응이 주목된다.",2
내부 핵무장론에 대한 탄력사드 배치 논의가 다시 불거지고 있다.,2
정부의 고용 주도 정책이 시도일리언지에 대한 여론을 불러일으키고 있다.,2
특검 조사에 대한 논란이 계속되고 있다. 이번 주에는 특검이화 2대와 관계자 사무실 4택에 대한 수사가 한창이다.,3
교통 분야에서도 새로운 기술 도입이 주목받고 있다. 교대 청8의 하테크 조성에 대한 논의가 활발하다.,3
정치권에서는 안종범崔 경의 마사지 단골손님 9명에 대한 논란이 제기되고 있다.,3
사회 공헌 활동의 중요성을 강조하는 시기에도 대학생 봉사단의 맞춤형 활동이 주목받고 있다.,3
뇌물죄 수사에 대한 논의가 확대되고 있다. 특검의 공식 수사 결정과 함께 최순실에 대한 뇌물 피의자 조사가 진행 중이다.,3
선물 문화에 대한 의견이 분분하다. SNS에서 김영법 선물에 대한 찬반 의견이 격론을 벌이고 있다.,3
독서 문화 확산을 위해 '수요낭독공감' 행사가 8월 22일에 개최된다.,3
중소기업의 제품 간접 광고 활성화를 위해 정부 지원이 확대되고 있다.,3
시골 지역의 사고 피해자에 대한 보상 문제가 재판에 올랐다. 크도어 사,3
"인공지능(AI) 기술의 발전이 가속화되면서, AI가 창조한 신작품들이 점차 늘어나고 있다.",4
"최근에는 AI가 소설 작가로 활동하기도 했는데, 'AI가 쓰는 소설'이라는 제목의 작품이 올해 초에 출간되었다.",4
AI가 음악 작곡가로도 인정받기 시작했다. 'AI 작곡가의 선율'이라는 앨범이 최근 음악 시장에 출시됐다.,4
AI가 예술 작품 창작에도 뛰어들었다. 'AI의 시선'이라는 전시회가 갤러리에서 열린 바 있다.,4
AI가 요리사 역할을 맡아 요리 레시피를 개발하기도 했다. 'AI 요리법'이라는 책이 인기를 끌고 있다.,4
AI가 영화 감독으로도 활동을 시작했다. 'AI 감독의 영화'라는 작품이 최근 상영되었다.,4
AI가 게임 디자이너로도 주목받고 있다. 'AI가 만든 게임'이라는 신작이 앱스토어에서 출시됐다.,4
AI가 건축가 역할을 맡아 스마트 홈을 설계하기도 했다. 'AI의 거주지'라는 주택이 시선을 사로잡는다.,4
AI가 패션 디자이너로도,4
한국은행의 2022년 순이익이 16년 만에 최대치를 기록했습니다.,5
NHNY터는 3분기 영업에서 23억 원의 흑자를 올렸습니다.,5
신증권 시장의 주요 지표인 EI3락코피가 1분기 실적 발표 후 하락세를 보였습니다.,5
분할상장된 두산솔루션의 주가가 나흘째 상한가를 기록했습니다.,5
금융기관들은 금2-Y간의 적금 시장을 타겟으로 삼고 있습니다.,5
사말하 명장이 미즈타니 사장에 대한 비판에 반박했습니다.,5
케이에스피의 전 대표이사에 대한 배임 혐의로 불구속 기소가 결정되었습니다.,5
SK바이오랜드의 줄기세포 기반 아토피 치료제 사업이 주목받고 있습니다.,5
카드사들은 IC단말기 전환 과정에서 보안 조치를 강화하고 있습니다.,5
두산솔루션의 분할상장이 나흘째 상한가를 이어가고 있습니다.,5
미국 정부가 북한의 핵 실험을 묵인할 만큼 전략적 인내를 강조한다.,6
미국과 중국 간의 남중국해 영유권 분쟁에 대해 두 나라는 공개적 대응을 촉구한다.,6
시베리아에서 겨울잠을 하지 못한 갈색곰이 민가를 습격해 한 명의 사망자가 발생했다.,6
"구마모 화산의 폭발로 인한 진동이 큰 피해를 입혔고, 700명 중 1명이 사망했다.",6
유럽 연합이 러시아와 시리아에 대한 온건 반군의 공격을 중단할 것을 촉구했다.,6
미국 국무부는 북미사 발도 자하7 협상에 전격적으로 합의했다.,6
이탈리아와 아르메니아는 양국 관계를 새롭게 정립하기 위한 일대일로 협상을 시작했다.,6
이스라엘과 팔레스타인은 가자 지구에서의 무력 충돌을 중단하기 위한 합의에 도달했다.,6
트럼프 대통령은 이란과의 무역을 원하며 제재 완화에 여지를 남겼다.,6
"트럼프 대통령은 런던 시장의 부정 평가에 대해 부정적인 감정을 표명했으며, 시장",6
전통 미술과 현대 예술의 만남을 즐기는 새로운 아트센터가 서울에 문을 연다.,0
세계 문화유산을 소장한 국립 박물관의 새로운 전시가 관객들의 호응을 얻고 있다.,0
유명 시인들이 창작한 패러디 시를 통해 시대 정신을 담은 특별 전시가 열린다.,0
학생들의 학업 부담을 줄이기 위한 새로운 교육 방안이 시도되고 있다.,0
자연 속에서 조용한 휴식을 취할 수 있는 새로운 휴양지가 마련된다.,0
차세대 예술가들을 위한 새로운 예술 교육 프로그램이 시작된다.,0
한적한 해안 마을의 아름다운 일출을 감상할 수 있는 새로운 관광 명소가 인기를 끈다.,0
추운 겨울 날씨에 맞춰 따뜻한 음료를 선보이는 새로운 카페가 개업한다.,0
고급 자동차 브랜드의 국내 판매량이 급증하고 있다.,0
역사적 건축물의 아름다움을 담은 사진집이 대중들에게 큰 사랑을 받고 있다.,0
이번 시즌 프로야구에서 롯데와 TKIA 광주 경기가 취소되었다고 밝혔다.,1
이번 주말에 열릴 예정이었던 경기는 팬들의 큰 기대에 부응하지 못해 취소되었다.,1
롯데와 TKIA는 팬들의 안전을 최우선으로 생각하고 이번 결정을 내린 것으로 알려졌다.,1
프로야구 시범리그 개막전에서 한 팀의 선수가 홈런 포로로 활약해 화제가 되었다.,1
이번 홈런 포 선수는 팀 내에서 주목받는 신예 선수로 평가받고 있다.,1
하지만 무릎 부상으로 인해 즐라탄이 본 시즌 아웃되고 다음해 1월까지 출전할 수 없게 됐다.,1
이번 시즌 즐라탄의 부상은 팀에 큰 타격을 주고 있다.,1
배구 대표팀의 임도헌 감독은 보령에서 짧은 상견례를 가졌다.,1
임도헌 감독은 앞으로의 대회 준비에 최선을 다하겠다고 전했다.,1
글래디에이터 축구 러시아전에서 한국 대표팀이 승리했다.,1
여당과 야당 간의 노동법 개정 논의가 지속되고 있음이 밝혀졌다.,2
내일 행안위에서는 김창보 중앙선거관리위원 후보자에 대한 인사청문회가 진행될 예정이다.,2
정부는 청렴한 사회를 지향하면서도 경제 위축 문제에 직면해 고심 중이다.,2
국제유가의 상승으로 올해 농업 경영비가 33% 감소할 전망이라는 뉴스가 전해졌다.,2
부마항쟁단체는 문재인 후보에게 항쟁의 명예를 세우라고 촉구했다.,2
더주 서에서는 1박 1일로 20대 당인들을 대상으로 워숍을 개최할 계획이다.,2
신환준연동 비례대표 제도에 대해 검찰의 권한을 제한하는 방안에 대해 타협의 길을 모색 중이다.,2
포퓰리즘을 지향하는 정치가가 민주주의를 해치는 위험성을 경계해야 한다는 목소리가 높아지고 있다.,2
문재인 대통령은 베트남 방문 중 국회의장과 총리와의 정례 회담을 가졌다.,2
미래부 장관 유영민은 '새로운 시대에 맞는 개혁'을 선언하며 '새 병,2
IT 인프라 보안 강화에 따른 사이버 위협 대응 방안 모색,3
사회적 거리두기 규정 위반에 따른 벌금 5만원 부과,3
"수요낭독공감' 행사 8월 22일 개최, 공감대 형성 기대",3
대학 입시장 내 교사 대기 및 학생 퇴장 절차 개선 필요성 제기,3
경찰관 신체 기준 논란 속에서 안경 착용 의무화 추진,3
코로나19 극복 비용 부담을 재벌에 적극 권고하는 민주노총의 입장 표명,3
전남도청서에서 개막한 '광주전남 보도사진전'이 화제,3
경북 안전활제 추진을 위한 야간 정치 토론회 개최,3
국립전통예술고서에 3년간 학금 지급 확대 추진,3
"인천 공립유치원 교사 87명, 근무 중 질병 발생으로 인한 지원책 마련 필요성 제기",3
AI 기술의 발전으로 이미지 검색이 혁신적으로 발전하고 있다.,4
LG전자는 미국 시장에서 구글 홈 6대를 사들이기로 결정했다.,4
티맥스 인공지능의 업그레이드로 인해 일상생활에 혁신이 일어나고 있다.,4
"화이트 그래핀의 양질 합성에 성공, 미래 산업 발전에 기여할 전망이다.",4
인텔의 국제 과학 경진대회에 우리나라 대표단이 오늘 발대식을 가졌다.,4
스마트폰과 PC의 CPU 칩셋에 보안 취약점이 증가하고 있어 패치가 필요하다.,4
"7월에만 18만 번의 낙뢰가 내리칠 확률이 있는 가운데, 낙뢰 사고 예방에 주의해야 한다.",4
ImageS가 터치스크린 압력 감지 장치에 대한 특허를 취득했다.,4
갤노트8이 중국에서 29일에 출시되며 모바일 결제 제휴가 확대된다.,4
삼성의 갤럭시8K가 오늘부터 예약 판매가 시작되었다.,4
부산에서 '작가의 사랑' 전시회가 열리다,5
한반도 주변의 긴장 고조에 대한 국제사회의 우려가 높아지고 있다.,6
미국과 중국 간의 무역 분쟁이 심화되면서 세계 경제에 불안 요인이 되고 있다.,6
북한의 핵 개발 문제에 대한 국제사회와 미국의 대응이 계속 모색되고 있다.,6
아시아 태평양 지역 내 자유무역협정 RCEP의 추진이 가속화되고 있다.,6
남아프리카의 관광 산업 활성화를 위한 워크숍이 개최되었다는 소식이다.,6
가자 지구에서 이스라엘과 팔레스타인 간의 무력 충돌이 일시적으로 중단됐다.,6
일본은 미국에 대해 '마리오'와 같은 대응을 하겠다고 경고했다.,6
중국은 유엔 안전보장이사회 제7차 회의에서 북한에 대한 제재 강화를 주장했다.,6
미국은 중동의 허르무즈 해협을 통한 원유 공급 차단에 대한 경고를 했다.,6
한반도 주변 지역 안보를 위해 대규모 군사 훈련이 진행되었다는 소식이다.,6
충청남도에서 3일 연속 '쾌재 촛불' 관측,0
"다음 달 47일, 국내 최초의 민화 전문 아트페어가 개최",0
소설가 백민석의 신작 '쿠바 사람들' 출간 기념 행사 열려,0
할인 행사 중 재고 상품의 유통 과정에 대한 문제 제기,0
심청'의 완성도를 높이기 위한 장문 관계 검토 중,0
인기 만화 '미스터 샤인'의 부인물 캐릭터들이 드라마로 캐스팅,0
"너의 이름은'의 한정판 애니메이션, 새해 맞이 기념으로 인기를 끌며",0
충청남도 구 사이에서 또 한 번의 기록적인 해넘치는 기상 현상 발생,0
충북 지역 영하권에서 추위가 지속되며 낮 최고기온 35도 기록,0
경기도 19개 시·도에서 오존 농도 위험 기준을 초과하는 14시 오존주의보 발령,0
메츠 신더드그의 강력한 강속구가 경기에 큰 영향을 미치고 있다.,1
가파른 경쟁 속에서 2학영 승부작의 가치가 높아지고 있는 상황이다.,1
선수들의 높은 몸값 상승에 따른 CAO의 역할이 주목받고 있다.,1
MLB의 전설적인 명장 바비 콕스가 3호와 4호 홈런을 기록했다.,1
삼성생명의 OK저축은행이 야구 경기에서 완승 연속 2연속 우승을 차지했다.,1
SK 와이번스의 선발진 연쇄 부상 사태가 심각해지고 있다.,1
예우받는 선수 사바시아가 45번 단 트라우트를 기록하며 MLB 올스타전에 감동을 선사했다.,1
올림픽 결승전에서 주자에게 승리한 선수에게 주어지는 성취감이 크다.,1
GD의 강감독이 2로 축구연맹 풋볼 월드컵 예선 70차전에서 역전승을 거뒀다.,1
문재인 대통령과 호주 총리가 축구 평가전에서 1대1 무승부를 기록하며 우정을 나눴다.,1
한국의 광역 단체장 후보자들이 지방 선거를 앞두고 당내 경쟁을 시작했다는 소식입니다.,2
"미국과 중국, 러시아가 아세안 국가들과 협력하여 북한의 핵 문제를 해결하는 데 동참했다고 밝혔습니다.",2
주한미군 사령관이 문 대통령에게 경례를 했다는 뉴스도 전해졌습니다.,2
한국 정부가 패스트트랙 수사에 대한 검찰과 국회 운영위의 압박에 직면하고 있습니다.,2
북한의 석탄 발전과 수출이 유엔의 제재로 차단되면서 전력난이 완화되고 있다는 분석이 나왔습니다.,2
국민과의 대화 강화를 위해 정부가 최저임금 인상에 따른 부담을 완화하기 위한 방안을 마련 중이라고 밝혔습니다.,2
이번 주에 열리는 동당 대회에서 만약의 상황에 대비한 대책을 논의할 예정입니다.,2
한국 정부가 극VM(극단적 위기 관리체계)에 대한 문을 열어 대통합적으로 대응할 계획을 세우고 있습니다.,2
1UU(일정한 주기적 업데이트 우선) 북위성 감시 계획이 공개되었습니다.,2
이번 달 말에 조응천 의원의 IIG 해,2
국내외 인사 담당자들이 온라인 채용 설명회 준비에 한목소리를 내다,3
김동연의 최저임금 인상 요구에 공감하는 시민들의 목소리가 높아진다,3
MBC 신입사원 공개 모집에 많은 지원자들의 관심 모아,3
고위 공무원들이 사업 협박에 대해 분쟁 해결 명목으로 돈을 받은 사실이 드러남,3
중소기업과 고용주들이 임금 인상 저항에 맞서 고용 삭감안을 발표,3
인천과 춘천 시장이 중국 제품 구매로 우수 경영 실적을 거두어 한수원 대통령의 표창을 받음,3
대구의 대신동 말골목 주민들을 위한 IBK 희망디자 지원 프로그램이 새롭게 출범,3
교통방송 대표 이강택 씨가 교통안전 재단의 초대 대표로서 역할을 해냄,3
투교협과 중고생들을 대상으로 한 금융투자 실천교실이 새롭게 마련됨,3
위수여식 고MT 시행에 대한 사회적 논란이 지속됨,3
인텔과 BMW가 공동으로 개발 중인 자율주행차 기술이 점차 성숙해지고 있다.,4
신용카드 업계에서는 보안 강화를 위해 본인 인증 기술의 도입이 가속화되고 있다.,4
KT는 AI 기술의 발전을 바탕으로 TV 기기의 크기와 복잡도를 줄인 'AI TV 기가지니2'를 출시했다.,4
포스코ICT는 스마트 솔루션 개발에 주력하여 산업 현장의 효율성을 높이고 있다.,4
AWS는 22nd Machine Learning 컨퍼런스를 온라인으로 개최하여 AI 기술의 최신 동향을 공유했다.,4
카카오는 6월 말을 기점으로 '클레이튼'이라는 축체인 플랫폼을 정식 공개할 예정이다.,4
삼성전자는 갤럭시노트1의 출시 후 9일부터 즙액 사전 매입을 시작할 계획이다.,4
갤럭시8의 출시 2일차에는 통신사 주재가 부족한 현상이 나타났다.,4
"구글의 진단 도구는 의료 진단에 직접적으로 사용될 수 없지만, 의료 정보 제공에 보조 역할을 하고 있다.",4
구글은 퀴즈 앱 개발을 선도하는 3사 간의 간담회를 개최,4
노키아 브랜드의 부활: 49유로에 헐값 22시간 통화종합,5
"칠레의 사자 사태와 관련해, 동물보호 단체들이 정부에 자살 방지 조치를 촉구하고 있다.",6
"정부는 싱가포르, 5개 유럽국 등 6개국으로의 여행 제한 조치를 발표했다.",6
시리아 내 상공에서 무인 비행기 3대가 격돌했다는 소식이 전해졌다.,6
"트럼프 대통령은 중국과의 거래를 원하나 미국 내부 준비가 안 된다고 판단, 체제 전환을 요구하는 입장을 밝혔다.",6
남아프리카 공화국에서 란 시착한 여객기가 70일 만에 귀환했다.,6
유럽연합(EU)은 167개 회원국 중 56개국에서 디지털 통화 사용을 제한하겠다는 결정을 내렸다.,6
"대만의 도시 CA 통합 프로젝트가 불멸의 바람을 불러일으키고 있으며, 1세대 컨트리 투 월드에 큰 영향을 끼치고 있다.",6
"한미 정상회담이 7차례 열린 가운데, 한미 관계의 상상을 초월하는 4차원적 상호작용이 이루어지고 있다.",6
전 미국 국무장관 힐러리 클린턴이 사우스캐롤라,6
한국 문학계는 현재 다양한 행사로 활기를 띠고 있습니다.,0
최근 몇 주 동안 아티 펜스만년필 브랜드가 새로운 제품 라인업을 선보였습니다.,0
전국의 꽃들이 봄비에 물을 맞아 화려하게 피어나고 있습니다.,0
"한 지역 주민들은 간을 내 몫으로 8랑을 만들고, 6그릇을 차려 담아 주변 이웃들에게 나눠주고 있습니다.",0
청항공의 항공편이 정기적으로 백두산 근처를 비행하면서 지역 주민들에게 안정감을 주고 있습니다.,0
국회의원 LCJLR는 국권을 지키기 위한 백시상을 전개하고 있습니다.,0
"인제군에서는 자작나무 숲을 운영하고 있으며, 15일간 입산 통제 조치를 시행하고 있습니다.",0
"수도권 일부 지역에 오존주의보가 발령되었으며, 주 5일 20시간 이상 실외 활동을 자제하도록 당부하고 있습니다.",0
"신간조합의 총회가 열렸으며, 회원들 간의 교류와 문화 활동을 다같이 논의하였습니다.",0
"한국 농구 대표팀, 아시안게임 2연패 도전을 이어간다",1
"프로 농구 리그 개막전, 헤인즈와 양동근의 화려한 성적",1
"배구 대표팀, 임도헌라바리니 감독의 지도 아래 새로운 출발",1
"월드컵에서 한국 대표팀, 가짜 선수의 모습에 비판 받다",1
"수호신 리베라, 사상 최초로 MUB 명예의 자리에 오르다",1
"야구 선수 이닝6우, 첫 7회 무실점으로 1승 달성",1
"축구 대표팀, 라오스 1차전에서 90대 0 대승 거두다",1
"프로 야구 시즌 개막 후, 타율 0.257로 시작한 최종",1
"농구 선수 박스즈키, 아시안게임 1차전에서 맹활약",1
"리베라 수호신, 4장의 홈런으로 배구 역사에 길이 남기다",1
"한국 정부, 방치와 종용에 대한 공세에 맞서 남쪽 지역의 대응 강화",2
"더불어민주당, 지역위원장 선출 심사 기준을 강화",2
미국 북미 정상회담에 대한 한국의 입장 표명,2
"문재인 대통령, 금융감독원장 김기식의 사표 수령 결정",2
유복이 일부 일정을 취소한 가운데 탄력적인 대응 전개,2
정착민의 청취권 등록 여부에 대한 심리 과정 개시,2
"민주당, 국민의 삶의 질 우려에 대응하여 단체 복귀 촉구",2
"박 대통령, 결정 후 첫 정부 6자 회의에서 경제정책 전개 방향 모색",2
한반도 평화와 비핵화 추진을 우선시하는 한국의 노력 강조,2
"이인제 전 의원, 충남도지사 출마 선언으로 지역 발전 약속",2
한국의 미세먼지 문제가 국제사회에 큰 걸림돌로 떠오르고 있다.,3
전남 시민단체는 전남도의회에서 누리예산 추경 심의를 보류할 것을 촉구하고 있다.,3
한일몽골 지역에서 미용 목적으로 사용된 미세먼지 제거제가 화제가 되고 있다.,3
LGU는 8월까지 용산사옥에서 가족과 함께하는 특별 전시회를 개최할 예정이다.,3
바퀴벌레가 야기한 문제로 인해 시민들이 지하세계로의 대량 이동을 우려하고 있다.,3
서울의 초등학생들은 새 학기부터 구강검진 결과를 스마트폰으로 확인할 수 있게 되었다.,3
오픈뱅킹 전면 시행 앞두고 재단의 우두머리가 주목받고 있다.,3
경남에 340만 명의 인구가 있지만 의료의대 인력은 겨우 76명에 불과하다.,3
GR 복합 위험에 대한 대안 타협이 시급해 보인다.,3
한일몽골 지역에서 미용 목적의 미세먼지 제거제 사용이 지속되고 있다.,3
올해 국내 바이오분야에 대한 투자가 크게 증가하고 있습니다. 특히 바이오분야 원천기술 개발에 3천700억원의 자금이 투입되고 있습니다.,4
"무인 기술의 발전도 주목받고 있는데요, 론율 주차 등 무인 동작 개발에 100억 원이 투입되고 있습니다.",4
의료 분야에서도 혁신이 가속화되고 있습니다. 연 환자의 생체 신호를 실시간으로 원격으로 측정할 수 있는 의료기기가 새롭게 품목인증을 획득했습니다.,4
여름맞이 이벤트로 '게시판 배틀그라운드'가 인기를 끌고 있습니다. 이 행사는 온라인 커뮤니티에서 주최되고 있죠.,4
KT의 '데 차지' 앱이 하루에 0명의 신규 가입자를 기록하며 성장세를 이어가고 있습니다.,4
갤럭시9 스마트폰이 KT의 배터리 절약 기술 덕분에 최대 55시간까지 더 오래 사용할 수 있게 되었습니다.,4
내년에 네이버의 전문자료 검색 서비스가 구글 수준에 달할 것으로 전망되고 있습니다.,4
"스마트 홈 기기 시장에서 전자 거주자들의 선호도가 높아지고 있는데요, 스마트 1시즈가 CES에서 주",4
국내 증시에서 국고채 금리 하락 추세가 지속되고 있습니다.,5
최근 몇 달 동안 IBF증권의 연구 보고서에 따르면 실적 개선된 6개 업종의 주가가 급등하고 있습니다.,5
증권 시장 내 신상품인 국채 선물인버스 ETF 3종이 상장되면서 투자자들의 관심이 집중되고 있습니다.,5
아이팩토리의 상장 폐지 결정에 대한 이의 제기 소식이 전해졌습니다.,5
2분기 실적 발표를 통해 삼물의 순수익이 전년 동기 대비 38% 증가한 것으로 나타났습니다.,5
그래픽 제조업의 평균 가동률이 상승 추세를 보이고 있습니다.,5
"출연연의 국내출장비 정산 방식이 개선될 예정이며, 실비 정산 정액 지급 증빙 수단의 간소화가 추진되고 있습니다.",5
투자자들은 하반기 율유에 대한 긍정적인 전망을 내세우고 있습니다.,5
신증권 시장 1분기 실적 발표 결과에 따르면 EI3락코피의 주가 하락 압력이 가중되고 있습니다.,5
국고채 금리 하락으로 인해 3년물 연 이자율이,5
유럽 연합(EU)은 러시아와의 긴장 관계 속에서 새로운 제재 방어 전략을 모색 중이다.,6
바그다드의 크리스마스 시장에서 발생한 테러 위협에 대응하기 위해 보안이 강화되었다.,6
"미국 정부는 2차 9배당금을 재분배하는 방안을 검토 중이며, 이는 1인당 라디오 및 MV 테스트 포트 확대에 사용될 예정이다.",6
노바라는 13개국과 라이2미어 파트너십을 강화하면서 3년간 10개 프로젝트를 추진할 계획이다.,6
트럼프 대통령의 불법 이민자 추방 주장이 경제학자들 사이에서 논란을 불러일으키고 있다.,6
프랑스는 브렉시트 이후 유럽 내에서 노델 역할을 강화하려 하고 있다.,6
프랑스는 이란과의 긴장 관계 속에서 핵무기 개발을 중단하겠다는 약속을 했다.,6
CNUS(미국원자력규제위원회)는 이란에 대한 제3차 제재를 확대하며 660일 내 이동 4성 4단계의 강화 조치를 발표했다.,6
힐러리 클린턴 전 대통령은 사우스캐롤라이나 주 경선에서 베,6
한국의 전통 건축물인 독립운동 시기의 한옥들이 현대 건축과 조화를 이루며 새로운 관광 명소로 떠오르고 있다.,0
"올해 여름, 한국 전역에서 폭염을 식히는 시원한 장소들이 인기를 끌고 있다.",0
9월에 제주도에서 열리는 첫 국제 수묵 비엔날레가 예술계의 주목을 받고 있다.,0
한국의 전통 미술인 수묵화가 세계 무대에서 주목받고 있는 추세다.,0
봄이 오면 한국의 산수유가 만개하여 봄의 전령이 되고 있다.,0
최근 한국에서 '야외 영화 상영' 행사가 인기를 끌고 있다.,0
한국 시인 고은이 해외에서 주목받는 로마재단 인터내셔널 시인상을 수상했다.,0
전국적으로 구름이 많고 소나기가 내리면서 우산이 필수품이 됐다.,0
내년 추석을 앞두고 월미도 병아리 모노레일의 개통 여부가 논의되고 있다.,0
도쿄 올림픽의 열쇠를 쥐고 있는 인공도시 '8호선 8호 1호'가 현지 시간으로 최근 완공되었다고 밝혔다.,1
스포츠 심판들의 판단에 대해선 '평정심'이 중요한 가치를 지니고 있다고 주장하는 전문가들이 늘어나고 있다.,1
K리그1의 울산 현대는 중국 상하이 상강과의 홈경기에서 역전패를 당해 AFC 챔피언스리그 첫 패배를 기록했다.,1
"야구계의 새로운 희망, 류현이 메이저리그 첫 올스타 선발 투수로 등극했다.",1
"배구계의 두 감독, 임도헌과 라바리니가 보령에서 잠시 만남을 가졌다.",1
"바르셀로나의 슈퍼스타 즐라탄이 무릎 부상으로 인해 이번 시즌 아웃, 내년 1월까지 출전이 불가해졌다.",1
2020년 월드컵에서 빛을 발한 선수들을 주목해야 할 시점이다.,1
남자 배구 대표팀이 0-2 출전 후 6승을 거두며 역전 우승을 차지했다.,1
김욱이 0-9로 시작한 경남전에서 역전승을 거두며 안정,1
한국의 정당 지도자들 사이에서 내각의 안정성과 북한 문제에 대한 대응에 대한 논의가 활발히 이루어지고 있다.,2
남북 정상회담 준비 과정에서 리허설이 또 한 번 연기되었다는 소식이 전해졌다.,2
"야당과 야권의 단체 간 협의가 중단된 가운데, 각 정당의 독자적인 방향성을 모색하고 있다.",2
대한민국의 국민들은 문재인 대통령의 국제적 업적을 기리는 목소리가 높아지고 있다.,2
더불어민주당 내부에서도 정치적 혁신을 위한 움직임이 활발히 전개되고 있다.,2
"정당 간의 긴급 회의 제안에 대한 반응이 분분한 가운데, 추미애 대표의 제안에 대한 결정이 아직 내려지지 않았다.",2
"정부의 내각 안정성에 대한 우려가 높아지면서, 국정 전환의 필요성이 제기되고 있다.",2
북한의 평양에 있는 교양관이 중계급으로 개관될 예정이라는 소식이 전해졌다.,2
한반도 평화 과정에서 북한의 핵 문제 해결이 필수적이라는 인식이 강조되고 있다.,2
문재인 대통령의 노력 덕분에 한미 관계가,2
코로나19 사태로 인한 사회적 거리두기 지침에 따른 그래픽 분기인구 2만 2천명이 순0출하는 현상이 관찰되고 있다.,3
"최근 사고로 인한 교통안전 위협이 증가함에 따라, 경찰은 스피싱 범죄자를 단속하는 데 집중하고 있다.",3
중재해를 처벌하는 법안 제정에 대한 촉구가 이어지고 있다. 시민들은 '정규이제그만'의 목소리를 높이고 있다.,3
등교 시 학생들의 손 소독과 발열 검사가 필수화되고 있다.,3
강릉원주대학교에서 316일 연속 2주 만에 1만 6천명의 학생들이 자가격리 조치를 취했다.,3
어린이보호구역 내 차량의 후진 운행이 안전 문제를 야기하고 있다.,3
춘천시 환경사업소와 관련된 기자회견이 열렸다.,3
대구의 신동 말골목에 기업은행과 IBK 지원을 받는 지역사회 발전 프로젝트가 추진 중이다.,3
"영문 0의 공직자 신고가 병9로 늘어난 가운데, 인넷을 통한 신고가 가능해졌다.",3
과학기술인들은 전문성,3
"한국 IT 기업들, 글로벌 시장에서의 협력 강화 추진",4
여름맞이 이벤트로 소비자들의 관심 끌기 속도 가속화,4
"자동차 안전 기술 개발, 세계 최초로 주목 받는 한국 기업들",4
"애플의 AR 기술 확대, 증강현실 시장 진출 기대감 상승",4
"스마트폰 기술 혁신, 폴더블 디스플레이의 선도적 역할",4
"인공지능 기술 활용, 장애인 지원을 위한 사회적 책임 실천",4
"게임 산업 진흥을 위한 투자 확대, 성장 동력 창출",4
"이미지 검색 엔진의 발전, 사용자 경험 개선에 주력",4
"우주 탐사 기술 발전, 달 착륙 성공으로 역사적 업적 달성",4
"기술 혁신의 선두주자, 한국 기업들의 글로벌 경쟁력 강화 추진",4
"독일의 테오닉, 업체에 플라ント 시스템 공급 기본 계약 체결",5
"홍콩 경찰, 이공대 내부 철저한 감시 강화",6
"美 블컨북, IMP4 마감 후 패거리의 역할 변화 기대감 상승",6
"터키 에르도안, 미국과의 관계 개선 노력 속보",6
"아프리카 기니, 녹색 기술로 가뭄 대응에 힘쓰는 모습",6
"러시아 푸틴, 북한 주석과의 정상회담 결과에 대한 설명과 국제 정세 논의",6
"중국, 러시아와 원자로 건설 2조원 규모 계약 체결",6
"지구 온난화, 임계 온도 15도 목표 달성을 위한 1인 시위 확대 추세",6
"유럽연합(EU), 경기 부양책에 추가 자금 투입 결정",6
"이탈리아, 전통적 가족 가치 옹호 단체의 시대착오적 행위에 반발하는 집회",6
"국제사회의 한 목소리, 홍콩의 민주주의와 인권 보호에 대한 지속적 관심 표현",6
"제주도 영동지역 주민들, 내일 아침까지 비와 강풍에 주의",0
한국 작가 마광수의 소설집이 곧 출간된다,0
중부 지방에 2일간 장마가 예상됨,0
호남 산 정상에서 만날 수 있는 아름다운 철쭉의 꽃망울이 개화,0
재벌 5대 중 가장 큰 기업들을 경영해 보는 가상 게임이 인기를 끌고 있다,0
디즈니의 '겨울왕국'과 '인어공주'의 명곡들이 메들리로 선보여진다,0
