text,target
전국 대학의 록금 평균이 21만원을 웃돌아 학비 부담 증가,3
등교 시 손 살균 및 발열 검사가 필수화되면서 일상생활 변화 가속,3
"중소벤처기업부, 규제 자율성 특구 분과위원장 간담회 개최",3
"5기 방통위, 정치적 후견주의 극복과 독립성 강화를 위한 자율성 확대 필요",3
"5기 자문회의, 218차 회의에서 LQ 선정 과정 발표",3
"거제시, 겨울 계정 정기점검 31일 재개로 0 월 접속 제한 해제",3
"골프존, 스크린골프 프랜차이즈 전환 시범 운영 매장 감독 모집 공고",3
"스마트폰 제조사들, 보안 결함에 대응하는 패치 개발에 힘쓴다",4
"삼성 갤럭시 시리즈, 펜 입력 기능 강화로 사용자 편의성 향상",4
5G 기술 도입으로 스마트폰 성능 향상 기대감 상승,4
"디지털 객체 식별 기술(DOI), 국내에서 관리 체계 확립",4
"데이터 중심 스마트시티 구축, KT와 수자원국 협력 확대",4
스마트폰 CPU 칩셋 크기 확대로 인한 성능 향상 기대,4
"스마트폰 앱 실행부터 카메라 촬영까지, 새로운 갤럭시노트 펜 기능 공개",4
"삼성 갤럭시폴드2 출시 전망, 유연 디스플레이 탑재 기대",4
"KT, 삼성 갤럭시8 독점 출시 계약 체결",4
스마트폰 보안 강화를 위한 지문인식 기술 개발 속도전,4
주택 시장의 안정성 확보를 위한 정부의 대책 발표,5
IT 기업 중 대규모 분할상장 움직임 지속,5
금융당국의 안정화 조치로 금융시장 심리 반전 기대,5
경제 성장 전망치 하향 조정 속보,5
수도권 아파트 거래량 감소 속보,5
통신사 간 고객 유입 경쟁 심화,5
플러스 기간 통신사 전환 수요 급증,5
지난해 대비 통신사 전환 증가율 30% 기록,5
네이버뮤직의 기존 서비스 통합 및 종료 계획 발표,5
웨이포트의 상장 중단 소식에 투자자들의 불안 증폭,5
국제 갈등 지역에서의 테러 행위에 대한 정보 수집 및 분석 강화,6
미국 내 정치적 갈등 심화에 따른 주식시장 불안 증폭,6
콜롬비아 평화 과정의 지속성에 대한 의문 제기,6
미국의 보호무역 정책이 글로벌 경제에 미치는 영향 연구,6
다국적 여행 제안에 대한 국제 사회의 반응 모니터링,6
이탈리아와의 양국 관계 강화를 위한 새로운 경제적 파트너십 추진,6
제1차 세계대전의 100주년을 기념하며 과거의 역사적 교훈 되새김,6
중동 국가 UAE와 한국의 협력 강화를 위한 정상회담 개최,6
일본의 대규모 군사 훈련에 대한 국제사회의 관심 증폭,6
홍콩의 정치적 불안 상황에 대한 국제사회의 지속적 관심 유지,6
"전기차 시장 성장 속도 가속화, 전기차 제조사들 경쟁 심화",0
"고급 자동차 브랜드들, 클래식 카 시장 진출 확대",0
"해외 유학자들, 한국 문화에 대한 애정 표현 증가",0
건강 관련 책 속 잘못된 정보들에 대한 경각심 고조,0
"한국 문학 작품들, 글로벌 인문학 시장에서 주목 받음",0
추운 날씨에 맞춘 패딩류 판매량 급증,0
"연휴 기간, 전국 각지의 공기 질 저하 경보 발령",0
"인기 관광지 주차장, 주말 방문객 대란 발생",0
"강원도 남해안, 여름철 대중교통 이용률 급증",0
"지역 축제들, 무더위 대응 차원에서 창의적 이벤트 개최",0
한국 스포츠 선수들의 부상 문제에 대한 관심 증가,1
"한국 정당 간 연대 갈등이 지속되는 가운데, 정치적 안정을 위한 대화의 장 마련이 시급하다.",2
"포퓰리즘 정치가 민주주의를 약화시키는 경향이 우려되며, 이에 대한 대응책 모색이 필요하다.",2
남북 정상회담 준비 과정에서 리허설의 빈번함이 북한과의 신뢰 구축에 긍정적인 신호로 작용하고 있다.,2
한반도 안보 상황 개선을 위해 중국 내 탈북 근로자 대책 마련이 시급히 요구된다.,2
정치적 분열을 극복하고 국민의 목소리를 대변할 수 있는 정치인들의 리더십이 요구된다.,2
국제사회와의 협력을 강화하기 위해 북한 대외정책에 대한 재검토가 필요하다.,2
정치적 격차 해소를 위한 정당 간 대화의 중요성이 부각되고 있다.,2
북한 핵 문제 해결을 위한 국제적 압박의 지속이 필수적이라는 인식이 확산되고 있다.,2
정치적 안정을 위해 정당 내부의 단합이 더욱 필요하다는 목소리가 높아지고 있다.,2
민주주의의 가치를 지키기 위해 포퓰리즘에 대한 경계심을 높여야 한다는 지적,2
AI 기술 도입으로 사회적 약자 지원 확대 기대감 상승,3
"기업들의 사회적 책임 강조, 위안부 피해자 지원에 힘 실어주기",3
"정부와 민간 부문 협력 강화, 세미콘라이트 산업 발전을 위한 노력",3
코로나19 대응 속 고등학생들의 등교 방식 변화에 대한 논의,3
"여행업계 회복 전망, 가족 단위 해외 여행 수요 증가",3
"AI 기반 스마트 홈 기기, 사회적 격차 해소에 기여할 전망",3
사회적 약자 지원을 위한 자원봉사자 모집 캠페인 실시,3
"서울자유시민대학, 사회적 다양성 교육 강화에 힘쓰다",3
"LQ 선정 5개국, 경제 협력 강화 방안 모색",3
"한겨레신문 전 대표 정재권, 사회 정의를 위한 언론 역할 재정립",3
"국내 기업들, 서울 시장 진출 확대 추진",4
"자동차 산업, 연속적 주가 상승세 지속",4
"스마트폰 판매량, 50만대 돌파점 넘어",4
포켓볼과 같은 독특한 스포츠 이벤트들 인기 상승,4
"2조 규모의 ICT 산업, 지속적인 성장 기대",4
"공룡 화석 발견, 과거 생물 다양성 증명",4
"인공지능 기반의 스마트 기기, 시장 점유율 확대",4
"독립 게임 개발자들, 개성 있는 작품 선보이기",4
"스마트폰 배터리 수명 연장 기술, 소비자 관심 증가",4
"AI 기술 도입으로 가전제품, 사용자 편의성 향상",4
한국 경제의 노후 대비 부족감 심화,5
건설업계의 변화와 전망,5
금융 시장의 안정성 유지에 대한 우려,5
주식 시장의 지속적인 상승세,5
M&A 활성화 추세의 특징주들,5
예술과 문화의 지역사회 발전,5
증권 시장의 실적 하락과 경제 전망,5
사회적 약자에 대한 금융 서비스의 한계,5
에너지 부문의 삼성重도 역할 강화,5
LNG 수출 시장에서의 한국의 경쟁력 강화,5
경제 위기 속에서 세계 각국 정부들이 대응책 마련에 분주하다.,6
재난 복구에 막대한 자금이 필요함을 드러내는 사례들이 증가하고 있다.,6
역사적 유적의 발굴과 보존을 위한 노력이 전 세계적으로 확대되고 있다.,6
언론의 공정성과 객관성이 사회적 신뢰를 회복하는 데 중요한 역할을 하고 있다.,6
시민들의 정치 참여와 시위가 사회 변화를 촉진하는 데 기여하고 있다.,6
국제 안보 환경의 불안정성에 대응하기 위한 군사적 조치들이 강화되고 있다.,6
핵 문제에 대한 국제적 협상과 대화의 필요성이 다시금 부각되고 있다.,6
환경 보호를 위한 청소 활동이 사회적 관심을 모으고 있다.,6
"북미 관계의 긴장감이 고조되고 있으며, 대화의 틀을 재정립하려는 노력이 계속되고 있다.",6
국제 사회가 안보와 안정을 위해 연합을 강화하고 있다.,6
베스트셀러 도서의 인기가 지속적으로 상승하는 추세를 보임,0
국내외 스키장들이 겨울철 개장 준비에 분주함을 보임,0
"IT 기업들, 자체 플랫폼 구축에 적극 나서면서 생산 마진 향상 기대감 상승",0
경기도 일부 지역에 오존주의보 발령으로 대기질 관리에 주의를 기울임,0
제주도 영동해안에 강풍주의보 발령으로 내일 아침까지 비 소식,0
교육 만화의 인기가 호기심이 많은 어린이들 사이에서 높아짐,0
신간 베스트셀러 에세이 출간 소식이 화제,0
"자동차 시장, 전기차 수요 증가로 활기를 띠움",0
금강 둘레길 등 자연 경관이 관광객들의 인기를 끌고 있음,0
SF 영화 속 차량 스포츠가 대중문화 속 트렌드로 자리잡음,0
"스포츠 부상 문제가 지속되면서, 선수들과 클럽들은 부상 예방을 위한 새로운 전략을 모색 중이다.",1
"일본의 여자 배구 팀이 코로나19 확산으로 인한 훈련 취소 사태를 겪으며, 경기 일정에 차질이 생겼다.",1
농구 협회는 부상 예방을 위해 신중한 훈련 관리가 필요하다고 판단하여 어시스턴트 코치를 모집하고 있다.,1
레알 마드리드의 주장 선수 중 한 명인 벤제마가 부상으로 인해 개막전 선발에서 제외되었다.,1
류현진 선수의 시범경기 마지막 점검이 22일에 예정되어 있다.,1
"아스널이 스토크시티를 4-1로 제압한 뒤, 리버풀과의 경기에서 승점을 얻었다.",1
"한국 축구 대표팀의 월드컵 출전 선수들인 손흥민, 황희찬, 김신욱이 부상에 시달리고 있다.",1
박기원 감독은 부상 문제에 대해 무감각해 보이는 것으로 비판받고 있다.,1
한국 축구 대표팀은 4개 대륙(AFC) 대회에서 2승 2무 2패로 6점을 기록했다.,1
북한의 군사적 도발에 대한 대응 강화가 계속되고 있음,2
김정은 리더십 하에 북한의 핵무기 개발에 대한 우선 순위가 지속됨,2
한반도 정세의 불안정성은 평양 정상회담의 개최 가능성을 저해하고 있음,2
주한미군 사령관과의 문재인 대통령의 만남은 한반도 안보 상황에 대한 대화의 일환임,2
정의당의 보선 전략과 후보자 출마 계획이 발표됨,2
김성야 협체의 특검 대통에 대한 논의가 지속되고 있음,2
북한의 미사일 발사 준비에 대한 감시 강화가 한반도 안보에 중요한 역할을 함,2
야당의 견제권력 확보 노력이 계속되고 있음,2
한반도 평화와 번영을 위한 통일의 꿈은 여전히 실현되지 않고 있음,2
김성태의 방향을 따르는 야당의 단합을 위한 논의가 진행 중임,2
정부 지원금의 활용 방안에 대한 논의가 활발히 이루어지고 있다.,3
기술 발전을 주도하는 인물들이 정부 차원의 영예를 안고 있다.,3
지역 사회 발전을 위한 문화 행사들이 활발히 전개되고 있다.,3
환경 보호를 위한 산업 구조 개선 노력이 계속되고 있다.,3
교육의 질 향상을 위한 새로운 시도들이 시도되고 있다.,3
미래 지향적 기술 개발에 대한 투자가 확대되고 있다.,3
사회적 약자 지원을 위한 정책들이 강화되고 있다.,3
정보화 시대에 걸맞는 서비스 개선이 요구되고 있다.,3
과학 기술 발전을 통한 경제 성장 기대감 상승.,3
정부와 민간 부문의 협력이 강화되고 있다.,3
"한국은행 연구소, 바이오산업에 대한 투자 촉진을 제안",4
"SKT와 유콘시스템5, 드론 기반의 의료 ICT 솔루션 개발에 힘쓰다",4
"삼성, 갤노트10의 글로벌 출시 확대 속도 높여",4
"국내 기업들, 랜섬웨어 공격에 대응하는 방화벽 강화 추진",4
"화합물 연구, 인체 내 단백질 조작에 새로운 가능성 제시",4
"나노기술 발전, 빛을 이용한 나노트랜지스터 개발 성공",4
"스마트워치 시장이 성장세 지속, 저가 모델 출시 확대 전망",4
"과천에 있는 한국과학연구원, 5년 내에 9조원 규모의 ED학습시스템 구축 계획 발표",4
"IT 기업들, 자체 플랫폼 구축에 적극 나서면서 디지털 경제 성장 기대",4
인공지능 기반의 의료 기기들이 시장 점유율 상승에 기여,4
부동산 시장의 변동성 증가에 따른 주택 공급 확대 추진,5
전 세계 시민들의 인권 침해에 대한 항의가 증가하고 있다.,6
경제적 불평등 문제가 각국 사회에 심각한 영향을 미치고 있다.,6
정치적 불안정과 정부의 인권 문제에 대한 시민들의 불만이 고조되고 있다.,6
환경 오염 문제가 전 세계적으로 심각한 관심사로 대두되고 있다.,6
국제 사회가 북한의 핵 무기 프로그램에 대한 우려를 공유하고 있다.,6
미국과 중국 간의 무역 전쟁이 세계 경제에 부정적 영향을 미치고 있다.,6
코로나19 백신 접종률이 낮은 국가들에서 감염증 확산 우려가 커지고 있다.,6
유엔 인권 위원회가 세계 각국 정부에 인권 개선을 촉구하고 있다.,6
글로벌 기업들이 지속 가능한 비즈니스 모델로 전환하는 추세가 가속화되고 있다.,6
인공지능 기술의 발전이 일자리 시장에 미치는 영향에 대한 논의가 활발해지고 있다.,6
"한국의 수묵 문화, 국제 무대에 오를 기회가 찾아올까?",0
"전국에 걸친 폭염, 내일까지 지속될 전망",0
"오존주의보 발령으로 시민들, 실내 활동 권장",0
"주차장 혼잡 문제, 관광지 주변에 임시 주차장 마련 필요",0
"버려진 물품으로 예술 창작, 환경 보호의 새로운 길 모색",0
수능 후 특별 혜택으로 학생들의 여름 휴가 즐기기,0
"경북 지역, 폭염주의보 발령으로 시민들 경각심 유도",0
"페루의 광공사 사고, 국제 사회의 관심 집중",0
"자무장 여성 테러범, 안데스 산맥에서 체포",0
"AP 박사 학위 취득, 학문적 성취의 새로운 기준 제시",0
축구 팬들의 열기 속에서 K리그1 팀들이 승리를 향한 다짐을 밝힌다.,1
유명 배우들의 세금 문제가 대중의 관심을 끌고 있다.,1
강원도에서 5일간 진행되는 리움2 문로 물들 5강원 제비 3날 레의 개막을 앞두고 관심이 집중되고 있다.,1
고려대학교 농구팀이 결승전 3차전에서 승리하며 챔피언을 확정지었다.,1
강백호 선수가 18개의 홈런을 기록하며 신인 최다 홈런 기록을 경신했다.,1
NBA에서 벗겨진 농구화를 신고 블록슛 시도를 막아낸 선수가 찬사를 받고 있다.,1
류현진 선수의 FA 랭킹 7위에 대해 부진에 대한 의문이 제기되고 있다.,1
토트넘의 손민 선수가 프리미어 리그에서 훌륭한 활약을 펼치며 챔피언십 결승 진출에 성공했다.,1
메시와 호날두가 UEFA 올해의 팀에 선정되어 프리미어 리그 선수 중 최고의 평가를 받았다.,1
K리그1 팀들의 열정과 투혼이 축구 팬들의 마음을 사로잡고 있다,1
북한 위성 발사 계획에 대한 우려가 높아지고 있다.,2
올해 농업 경영 비용으로 인한 유가와 곡물 가격 상승에 따른 손실 감소 전망.,2
국립발레단의 단장인 강수진이 자신의 직무에 대한 답변을 전했다.,2
지난해에 비해 민생 예산이 45천억 YU를 빠르게 처리해야 할 필요성이 제기되고 있다.,2
바른미래당 내부에서 대립과 몸싸움이 치닫고 있다는 폭로가 나왔다.,2
남북 선수들이 경기장에 늦게 입장해도 열정적인 경기를 펼치는 이야기.,2
박 대통령이 4일 국회에서 장 2관 8숍 위 7개 국정력에 대해 언급했다.,2
북한 핵 문제 해결이 안 될 경우 한미 관계에 큰 피해가 예상된다고 박대령이 경고했다.,2
국회에서 노동법 5개 조항에 대한 합의가 이루어지지 않을 경우 임시국회 소집 가능성.,2
내부 핵무장론과 탄력사드 배치에 대한 논의가 다시 활발해지고 있는 것으로 보인다.,2
기업들의 지속가능성 보고서 발표 속도가 증가하고 있음,3
인터넷 기반의 공직자 신고 시스템이 전국적으로 도입될 가능성,3
이통사들의 완전자급제 방식에 대한 법적 규제 강화 추진,3
산림 보호와 정선 산의 지속 가능한 발전을 위한 정책 마련 필요,3
최저임금 인상으로 인한 사회적 파급효과에 대한 연구 보고서 발표,3
APTLD의 새로운 이사로 박민정 책임연구원이 선출됨,3
지역 사회 발전을 위한 제안서 작성에 대학과 시의 협력 확대,3
세계 무역의 중요성을 인식시키기 위한 인재 양성 프로그램 실시,3
증권 관련 교육을 위한 박물관과 학습터 설립에 대한 인증 획득,3
불공정 선거 보도에 대한 언론의 책임과 규제 강조,3
"한국 기업들, 스마트 솔루션 개발에 적극 나서",4
"정보보안 기업들과 MOU 체결, 디지털 시대에 걸맞는 방어 전략 구축",4
"고속 인터넷 가입자 수 급증, 디지털 경제 발전에 기여",4
"자율 주행 기술 시범 프로젝트 활발히 전개, 미래 교통 체계 구축",4
"글로벌 IT 기업들, 한국 시장 진출 가속화 추세",4
"애플, 한국 내 새로운 기술 도입으로 소비자 기대감 상승",4
"아프리카 IT 시장, 한국 기업들의 진출 확대 기대",4
불법 거래에 따른 스마트폰 가격 상승 현상 지속,4
"AI 기술 기반의 스마트 서비스, 일상생활에 혁신적 변화 가져오다",4
"디지털 혁신을 선도하는 기업들, 미래 산업 생태계 조성에 앞장서",4
한국 경제의 미래에 대한 불확실성 속에서 기업들이 자체적인 글로벌 전략 수립에 힘쓰고 있다.,5
핀테크 기업들의 레그테크 및 서브테크 분야 진출을 지원하기 위한 당국의 정책이 발표되었다.,5
"대형 IT 기업들이 자체 플랫폼을 구축하고 있는 추세에 따라, 기존 서비스의 통합과 혁신이 가속화되고 있다.",5
"주식 시장의 불안정성에도 불구하고, 일부 대기업들은 자본 확대와 안정화를 위한 대규모 주식 매수를 진행 중이다.",5
농수산물 가격 상승과 소비자 보호를 위해 정부가 21월 말에 시행할 새로운 규제가 발표되었다.,5
경제 전반의 어려움 속에서 기업들은 스마트 기술 도입을 통해 효율성을 높이고 경쟁력을 강화하려 하고 있다.,5
대형 그룹들이 글로벌 시장에서의 경쟁력을 높이기 위해 전략적 재편을 추진 중이다.,5
경제 정책과 중앙은행의 역할에 대한 논의가 활발히 이루어지고 있다.,5
핀테크 산업의 발전을 촉진하기 위해 정부가 새로운 규제를 마련 중이다.,5
기업들이 자체적인 혁신을 통해,5
미국과 중국 간 군사적 긴장감 고조에 대한 국제사회의 우려 증폭,6
홍콩 시민들의 민주주의 요구와 인권 침해에 대한 국제적 관심 증가,6
트럼프 행정부의 이민 정책과 폭력 범죄율 상승에 대한 논란 심화,6
예멘 내 분쟁 지역에서의 지속적인 인권 침해 문제 제기,6
전 세계적인 백금 가격 상승에 따른 경제적 불안 증대,6
자주권 주장과 국제법 위반으로 인한 국제사회의 분열 심화,6
군사적 충돌 위험 지역에서의 평화 구축 노력의 필요성 강조,6
여성 인권 침해 사례에 대한 국제사회적 조사 및 개입 요구,6
역사적 사건의 재조명과 그로 인한 현대 사회의 문제점 파악,6
민주주의와 인권을 지키기 위한 시민들의 단합과 저항 정신 고취,6
디즈니 영화 음악 메들리화의 인기 상승 추세,0
"기상청 발표: 내일 전국 대체로 맑음, 아침 기온 1도 전망",0
"동물권 단체, 채식주의 강조 캠페인 전개",0
월간 편집상 수상작 발표: 거리두기 지침 준수 강조,0
지역 기온 변동: 충청북도 영하 기온 기록 갱신,0
연극계 명인 '개전 연정연 작가' 별세,0
2017년 연극 베스트셀러 3위에 오른 작품들 재공연 확정,0
"제주도 벚꽃 축제, 43주년 맞이해 열풍 모으기",0
"4월 47일, 첫 민화 미술 전시회 개최 기대",0
한파 지속: 내일 전국 아침 기온 1도 이하 예상,0
2020년 월드컵에서 빛을 발한 선수들을 주목하세요,1
KBO 리그 발전 논의를 위한 윈터 미팅 29-30일 개최,1
류현진의 평균자책점 1위 지켜준 강정호에게 칭찬의 목소리,1
메츠 신더드그의 범경기 뷔서 강속구 기록 세우다,1
호퍼드가 필라델피아에 3연승으로 결승점에 도달,1
사스시애틀전에서 타수 2안타 부신 주루 플레이로 주목 받음,1
괴력다정 게레로 주니어가 올스타 홈런 더비에서 신기록 달성,1
몸무게에 따른 보너스 부동산 지분 인센티브가 MLB 협약에 포함,1
류현진의 빠른 템포가 팀 성적에도 영향을 미치고 있음,1
유리그에서 아란에 15 타점을 기록한 선수들 중 4명이 별리그 탈락,1
"한국 정치계, 부패 문제에 대한 인식 변화 속에 새로운 동향이 나타나고 있다.",2
한반도 상황이 불안정해지면서 국제사회는 주의를 기울이고 있다.,2
"여야 간의 연대와 협력이 부각되는 가운데, 정치적 표합의 확대가 예상된다.",2
청년들의 정치 참여가 증가하면서 전통적인 정치 체제에 도전하는 움직임이 보인다.,2
한미 동맹의 안보 문제에 대한 우려가 높아지면서 대응 방안 모색이 필요해진다.,2
교육 기관과의 협력을 강화하려는 정치인의 노력이 계속되고 있다.,2
정상들 간의 대화와 교류가 부족해 지속적인 불안정 요인에 대한 우려가 커진다.,2
북한의 핵 문제 해결이 시급한 과제로 대두되고 있다.,2
지역 사회의 불만과 분노가 정치적 변화를 촉발하는 역할을 하고 있다.,2
국제 사회의 한반도 정책에 대한 재검토가 필요해 보인다.,2
교육 분야의 혁신을 주도하는 북한 교육청의 대대적인 개혁 계획 발표,3
과학기술 발전에 기여한 오준호 KAIST 교수 등에게 과학기술훈장 창조장 수여,3
이동통신 업계의 스팸 방지 노력에 KISA가 교육 역할 수행,3
세미컨더 직원들에 대한 불법 집행행위에 대한 법적 조치 강화,3
어린이 교통 안전을 위한 카메라 설치 확대 추진,3
공정거래 위반 혐의로 조사 중인 기업들에 대한 공정위 본부의 직접 감사 실시,3
뇌물 혐의로 특검을 지정한 최순실에 대한 수사 공식화,3
조선 기자재 업체에 대한 정부 지원 확대로 경쟁력 제고 기대,3
사고 예방을 위한 '눈치'와 '스피싱' 범죄자 검사의 체포율 상승 추세,3
"광주와 전남 지역의 보도사진전이 전남도청에서 개막, 지역 경제 활성화 기대",3
"포켓몬고 플레이어들, 스마트폰 브랜드 선호도에 차이를 보임",4
항생제 제조 과정에서 발생하는 환경 문제 해결을 위한 기술 개발 속도전,4
"IT 기업들, 인공지능 기반의 서비스 개발에 힘쓰며 본격적인 진출",4
인공지능 기술을 활용한 새로운 서지 기술 개발에 주목받는 인공지능 콘퍼런스 개최,4
"스마트폰 시장 경쟁, 폴더블 디자인의 새로운 제품 출시로 가열",4
"자율주행 기술의 실용화 추진, 판교에서 열린 모터쇼에서 시범 운행",4
"디지털 격차 해소를 위한 정부의 노력, 인터넷 접근성 확대에 초점",4
"AI 기술의 다양한 활용, 연예 콘텐츠 추천 시스템 등에 적용",4
"창작자 지원 체계 강화, 다비 플랫폼 개발에 투자 확대",4
"교통 인프라 개선의 성과, KTX 운영 20년간의 발전 과정 분석",4
경제 전망에 대한 긍정적 전망과 부동산 시장의 회복 기대감 상승,5
정치적 불안정과 국제 갈등 속에서 자금 운용 전략의 중요성 부각,5
저렴한 주택 시장을 둘러싼 투자자들의 관심 증가,5
주식 시장의 불안정성과 유령주식에 대한 우려가 지속됨,5
중소기업의 채무 문제와 그에 따른 금융 위기 우려,5
보험료 비교 및 적절한 가입의 필요성 강조,5
정부의 경제 부양 정책에 대한 평가와 효과 논의,5
부동산 시장의 침체로 인한 중급 기업들의 주가 하락,5
대규모 인프라 프로젝트의 발주와 건설업계의 활성화 전망,5
권력기관 출신 인재들의 정치 참여 확대와 그에 따른 사회적 반응,5
전략적 인내심을 유지하면서 핵실험을 용인하는 국가들 사이에서 국제 갈등이 심화되고 있다.,6
유럽 연합 내부의 분열이 심화되면서 브렉시트 관련 협상이 지연되고 있다.,6
아프리카 남서부 지역에서 발생한 자연재해로 인해 수십 명의 사망자가 발생했다.,6
"일본과 러시아 간의 외교적 갈등이 고조되고 있으며, 아베 총리의 외교 정책에 대한 비판이 커지고 있다.",6
"우주 기술 발전에 대한 러시아의 노력이 계속되고 있으며, 최근에는 위성 발사 성공의 기쁨을 안고 있다.",6
국제 해상 교역에 대한 위협으로 인한 긴장감이 고조되고 있다.,6
일본의 WTO 개혁 주장이 국제 무역 분쟁의 해결책으로 주목받고 있다.,6
"홍수 피해로 인한 인명 피해가 계속되고 있으며, 긴급 대응이 요구되고 있다.",6
스페인 북부 지역에서 테러 공격으로 인한 사상자가 발생했다.,6
지진 활동이 잦아지면서 전 세계적으로 재난 대응 시스템의 개선이 필요하다는 목소리가 높아지고 있다.,6
강원도 일부 지역에 한파주의보 발령,0
아인슈타인의 상대성 이론과 교회 종교 간의 갈등,0
"울산에서 청객들을 위한 메시지 전달, 주의 발령",0
전혜린의 흑역사에 대한 책 읽는 여자의 변명,0
런던 심포니가 천상에서 들려준 평화로운 삶의 이야기,0
7설의 설날에도 온종일 0도 미만의 기온,0
눈썰이 거친 화천 산에서 천어제 축제가 열린다,0
전국에 최강 패딩 목도리 소비 추세,0
산천어 제2절 거두는 눈앞의 100만 관람객,0
IT 기업들이 자체 플랫폼 구축에 적극 나서,0
프로 스포츠 경기 중 상위권 진입 가능성에 대한 기대감 상승,1
경제 지표의 개선 추세가 지속될 전망에 대한 기대감,1
팀의 부상 선수 복귀 소식에 따른 팬들의 반응,1
아시안컵과 같은 국제 대회에서의 팀 성적 향상 기대,1
스포츠 스타 선수의 아시안게임 출전 의견 대립,1
연속적인 경기 승리로 인한 팀의 행진,1
축구 경기에서 중요한 역할을 하는 선수의 탁월한 기량,1
경제 전망에 대한 전문가들의 긍정적 전망,1
부상 선수의 복귀로 인한 팀 내 역동성 증가,1
국제 대회에서의 팀의 명예로운 경쟁 의지 표현,1
대한민국 대통령의 대중적 인지도 상승을 위한 디지털 마케팅 전략 논의,2
UAR 3D 스티커 기술을 활용한 정치인 프로필 소셜미디어 콘텐츠 제작 추진,2
정치인들의 대중 연설과 활동에 있어 인사말의 중요성 강조,2
정치적 갈등 해소와 협력을 위한 국민 대화의 필요성 제기,2
북한의 설날 연휴 연장에 대한 국제사회의 반응 모아보기,2
대한민국 대통령의 북한 정책에 대한 대중의 지지율 조사 결과 발표,2
정치인 간의 대화와 교류 활성화를 위한 새로운 플랫폼 개발 추진,2
대한민국 대통령의 대중 연설에서 강조하는 안정과 화안의 메시지 분석,2
정치인들의 소셜미디어 활용 방안에 대한 전문가 토론 개최,2
정치적 분열을 초래한 당내 갈등 해결을 위한 중재자 역할 제안,2
"한국의 창립 15주년을 맞이한 한국기자8, 미래를 위한 새로운 비전 제시",3
"국내 과학자들의 연구 지원 확대 추진, 자유공모 기초연구구 구축 속도전",3
춘천 MBC의 '나이야'가 한국 방송 대상에서 작품상을 획득,3
"교통방송 대표 이강택 씨, 장기 파업 시기에 대한 KBS6의 결의적 대응 전시",3
"LG전자, 7시그마 디플레이 기술로 LCD 표기기의 성능 향상 추진",3
대학생 봉사활동의 맞춤형 모델로 게시판 HF 제안,3
"LG플스, 소상공인 위한 키지 출시로 사회공헌 활동 강화",3
담화표로 K.H임식을 통한 열정적인 한국의 역사 새로 쓰기,3
"123층 롯데월드타워 외벽 청소가 개시됐지만, 닦을 유리창만 4만2천 장에 달",3
"한국의 미래를 위한 새로운 기대감, 15주년을 맞이한 한국기자8의 역할 재정립",3
스마트폰과 PC의 보안 취약점 해결을 위한 CPU 칩셋 패치가 확대되고 있다.,4
최근 MLB의 유튜브 생중계 콘텐츠 독점 계약이 발표되었다.,4
네이버는 소상공인들의 모바일 홈 화면에 SNS 연동 기능을 도입했다.,4
국내에서 디지털 객체 DOI 등록 관리 체계가 확립되었다.,4
KT와 연세대가 상용망 기반의 답사 연구 플랫폼을 출범했다.,4
스마트 홈 기기 시장의 성장세가 지속되고 있다.,4
IT 기업들은 자체 플랫폼 구축에 힘쓰고 있다.,4
인공지능 기술의 업무 효율성 향상 기대감이 높아지고 있다.,4
"통신사 간 가입자 경쟁이 치열해지고 있으며, LG전자는 최대 77만원 지원금을 제공하고 있다.",4
아이폰의 수급 상황이 일주일 동안 다소 호조를 보이고 있다.,4
경제 부문에서 권력 기관 출신 기업들의 영향력 확대 추세,5
가상화폐 거래 증가에 따른 악성코드 및 기승랜섬웨어 공격 빈도 급증,5
건설업계의 회계사들의 수익성 개선 전망 속보,5
주택 시장 정화 노력 속에 연금 수령액 감소 추세 지속,5
"정부 주택 공급 정책의 확대 추진, 임대주택 공급량 증가 기대",5
"정부의 경제 지원 정책 방향 조정, 경기 침체 완화에 긍정적 영향 기대",5
자동차 부품 산업 내 LS엠트론의 사업 분할 전략 발표,5
아가레인 주식 보유자들에게 무상 주식 증자 제안,5
NH투자사의 옵션 거래에서 매도 압력이 지속되는 현상 관찰,5
"세계 각국 정부들, 국제사회의 자유와 책임에 대한 논의 활성화",6
보스니아 학살 사건에 대한 국제적 조사와 범죄자 처벌 요구 강화,6
미국의 국제 거래 체제 변화에 대한 세계적 우려와 대안 제안,6
ME스 인민의 정보 보안 강화를 위한 이스라엘의 첨단 기술 도입,6
인도네시아의 반테러리즘 대책에 대한 국제사회 지원 증가,6
일본의 외교 정책 변화에 따른 동아시아 지역 안보 상황 변화 주목,6
북핵 문제 해결을 위한 6자회담의 재개 필요성 강조,6
미언론의 트럼프 보도에 대한 평가와 신뢰도 점수 조사,6
트럼프 행정부의 이란 협상 재개와 제재 완화 전략의 효과성 분석,6
국제사회의 자유와 책임에 대한 인식 제고를 위한 교육적 노력 증진,6
"한국의 전통 음악 연주자 김현정, 바흐의 모테트 전곡 연주로 주목 받음",0
"항공 교통 혼잡 문제 해결을 위해 정부, 9개 항공사와 협력 체결",0
뮤지컬 '타타닉'의 제작 발표회가 열리며 대중의 기대감 상승,0
"경제학자들, 잘못 알려진 미니스커트 경제학 개념에 대한 교육 필요성 강조",0
